persona_id,edad,genero,provincia,zona_urbana,nivel_educativo,preferencia_contacto,antiguedad_cliente,hijos,tamano_hogar,ocupacion,vivienda_propia,posee_auto,ingresos_mensuales,ahorro_mensual,deuda_tarjeta,cantidad_polizas,suma_asegurada_total,prima_promedio,cantidad_pagos,cuotas_cumplidas,cuotas_impagas,pagos_parciales,ratio_cuotas_cumplidas,monto_promedio_pago,cantidad_siniestros,monto_promedio_siniestro,dias_desde_ultimo_siniestro,tiene_auto,tiene_hogar,tiene_vida,tiene_salud,tiene_accidentes,tiene_mascotas,tiene_riesgos,costo_mensual_total_seguro,deuda_frac_ingreso,ahorro_frac_ingreso,producto_objetivo,adquirio
613,26,0,Cordoba,1,universitario,email,1710,0,3,profesional,1,0,4235914.64,790611.63,678147.21,3,6075948.42,71337.78,72,58,0,14,0.806,5449.64,0,0.0,9999,0,1,0,0,0,1,1,17834.44,0.16,0.187,Salud,1
614,37,0,Cordoba,1,primario,whatsapp,1846,2,2,profesional,1,1,2055836.24,119257.74,268916.27,3,7478655.45,117176.44,72,46,11,15,0.639,7849.18,0,0.0,9999,1,0,1,1,0,0,0,29294.11,0.131,0.058,Accidentes,1
615,61,1,Entre Rios,0,secundario,whatsapp,197,1,1,empleado,1,1,438903.71,36853.02,137720.92,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.314,0.084,Salud,0
616,81,1,Entre Rios,1,terciario,telefono,1801,1,2,jubilado,1,0,610771.52,26611.92,51114.43,1,4917986.38,128815.8,24,17,2,5,0.708,9058.51,0,0.0,9999,0,1,0,0,0,0,0,10734.65,0.084,0.044,Mascotas,1
617,52,0,Neuquen,1,secundario,email,2028,2,1,autonomo,1,0,1845748.0,108248.74,0.0,3,7652011.32,106013.75,72,44,2,26,0.611,7354.14,0,0.0,9999,0,1,1,1,0,0,0,26503.44,0.0,0.059,Riesgos,1
618,68,1,Chubut,0,secundario,telefono,1452,3,5,empleado,0,1,422135.05,94253.59,66067.07,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.157,0.223,Salud,1
619,70,0,San Luis,0,secundario,whatsapp,1900,0,4,jubilado,1,0,429020.96,0.0,9438.24,2,7346252.63,87489.37,48,31,9,8,0.646,5439.84,1,2470103.49,1557,0,1,0,1,0,0,0,14581.56,0.022,0.0,Ninguno,0
620,40,1,Tucuman,1,terciario,whatsapp,394,0,4,autonomo,0,1,1140363.59,29455.71,146288.29,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.128,0.026,Salud,0
621,64,1,Tucuman,1,secundario,whatsapp,720,0,1,empleado,1,0,792188.28,50576.78,14695.37,1,1233065.63,66984.2,11,9,0,2,0.818,4975.39,0,0.0,9999,0,0,1,0,0,0,0,5582.02,0.019,0.064,Hogar,0
622,61,0,Entre Rios,1,terciario,whatsapp,1479,2,3,empleado,1,1,533985.43,43197.4,95060.55,2,8686355.82,125701.35,48,29,5,14,0.604,8097.35,0,0.0,9999,1,1,0,0,0,0,0,20950.23,0.178,0.081,Salud,1
623,21,0,San Luis,1,terciario,whatsapp,949,0,3,estudiante,0,1,186899.7,4896.75,26685.46,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.143,0.026,Ninguno,0
624,69,0,Misiones,1,secundario,telefono,1615,0,2,empleado,1,1,1064208.68,33043.31,307317.45,1,2747739.66,141210.01,24,9,8,7,0.375,6796.2,0,0.0,9999,1,0,0,0,0,0,0,11767.5,0.289,0.031,Hogar,0
625,34,0,Misiones,1,terciario,telefono,2108,1,5,empleado,0,1,756288.57,55749.23,9804.06,2,8346715.63,123443.22,48,41,2,5,0.854,9411.67,0,0.0,9999,1,0,0,1,0,0,0,20573.87,0.013,0.074,Vida,1
626,39,0,Neuquen,1,universitario,whatsapp,1866,0,3,profesional,1,1,2805758.17,337602.94,546181.79,3,9940134.22,145177.67,72,57,0,15,0.792,11080.68,1,2471292.11,1224,1,1,0,1,0,0,0,36294.42,0.195,0.12,Riesgos,0
627,57,0,Tucuman,1,universitario,email,1277,2,4,profesional,1,1,994151.86,25759.68,153926.11,2,12386451.43,161185.86,48,32,7,9,0.667,10418.6,1,5982075.39,848,1,1,0,0,0,0,0,26864.31,0.155,0.026,Vida,0
628,40,1,Chubut,0,universitario,whatsapp,150,0,2,profesional,1,0,1175946.84,118976.04,233786.06,1,5722593.73,143139.83,1,0,0,1,0.0,10015.38,1,4259705.11,-26,0,0,0,1,0,0,0,11928.32,0.199,0.101,Riesgos,0
629,73,1,CABA,1,secundario,telefono,2076,2,3,jubilado,1,0,491815.14,49701.65,107471.76,2,6477926.52,142057.48,48,33,3,12,0.688,10005.98,0,0.0,9999,1,0,1,0,0,0,0,23676.25,0.219,0.101,Mascotas,0
630,65,0,Santa Fe,1,secundario,email,736,3,2,jubilado,0,0,649719.64,0.0,0.0,3,6555864.0,85744.59,63,28,19,16,0.444,4164.43,1,1349421.03,546,0,1,1,0,0,0,1,21436.15,0.0,0.0,Mascotas,0
631,33,1,CABA,1,secundario,telefono,1223,1,1,empleado,0,1,390121.85,24312.53,27196.91,1,2456335.04,123840.85,24,15,3,6,0.625,8140.23,1,1711405.63,992,1,0,0,0,0,0,0,10320.07,0.07,0.062,Vida,1
632,80,0,Buenos Aires,1,universitario,telefono,1685,1,5,autonomo,1,1,1432594.19,30276.07,143332.84,1,7474723.32,160796.55,24,15,5,4,0.625,9769.14,2,1484399.87,1300,1,0,0,0,0,0,0,13399.71,0.1,0.021,Riesgos,1
633,43,0,Cordoba,1,universitario,email,1342,1,3,empleado,0,1,1510534.07,113307.49,303492.13,2,7050919.81,97451.44,48,29,10,9,0.604,6229.21,0,0.0,9999,1,0,0,0,0,1,0,16241.91,0.201,0.075,Hogar,1
634,40,1,Misiones,1,universitario,telefono,1314,3,2,empleado,1,0,745288.63,53950.98,68967.84,1,7410474.11,188199.42,24,19,0,5,0.792,14462.07,0,0.0,9999,1,0,0,0,0,0,0,15683.29,0.093,0.072,Salud,1
635,76,1,Misiones,1,secundario,email,937,2,2,empleado,0,0,1322474.58,149677.65,216864.76,2,11220102.59,131593.74,47,37,0,10,0.787,9509.37,1,794308.33,522,1,0,0,1,0,0,0,21932.29,0.164,0.113,Hogar,1
636,69,1,Cordoba,1,secundario,whatsapp,668,0,2,jubilado,1,1,813465.51,0.0,206743.15,1,5595533.64,157992.62,11,3,3,5,0.273,6838.14,0,0.0,9999,1,0,0,0,0,0,0,13166.05,0.254,0.0,Mascotas,0
637,80,1,Chubut,1,terciario,whatsapp,72,2,1,jubilado,1,0,644739.65,71057.85,55708.0,3,6208824.03,121720.99,4,2,2,0,0.5,3405.7,0,0.0,9999,1,0,1,0,0,0,1,30430.25,0.086,0.11,Ninguno,0
638,54,1,CABA,1,universitario,email,1101,2,2,empleado,1,1,439593.43,31749.35,37348.87,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.085,0.072,Vida,0
639,65,1,Corrientes,1,universitario,email,614,3,3,jubilado,0,1,382450.06,43013.87,68356.44,1,3453347.39,158796.19,9,5,0,4,0.556,10482.07,1,793294.57,117,1,0,0,0,0,0,0,13233.02,0.179,0.112,Salud,1
640,74,0,CABA,1,secundario,whatsapp,1834,2,1,jubilado,1,0,367876.37,26741.02,53417.8,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.145,0.073,Mascotas,1
641,47,0,Buenos Aires,1,universitario,email,1591,2,4,profesional,1,0,1507573.78,7485.38,178137.35,3,11458396.17,98557.86,72,40,21,11,0.556,5536.47,1,1827091.2,1382,1,0,0,1,0,1,0,24639.47,0.118,0.005,Vida,1
642,62,1,Corrientes,0,secundario,email,1893,2,4,empleado,0,0,392939.49,73727.0,56479.22,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.144,0.188,Salud,1
643,76,0,Entre Rios,1,primario,email,959,0,3,jubilado,1,1,417876.19,65025.96,37529.1,2,8572332.95,133901.26,48,46,0,2,0.958,11082.24,0,0.0,9999,1,1,0,0,0,0,0,22316.88,0.09,0.156,Salud,1
644,64,0,Tucuman,1,primario,telefono,1702,3,1,empleado,1,1,445493.15,50200.25,90011.7,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.202,0.113,Hogar,0
645,41,0,Misiones,1,secundario,telefono,127,2,3,autonomo,0,1,1145462.01,138809.22,149295.89,1,3888879.38,210813.61,2,2,0,0,1.0,17660.25,0,0.0,9999,1,0,0,0,0,0,0,17567.8,0.13,0.121,Vida,1
646,22,1,La Pampa,1,universitario,email,427,0,3,estudiante,1,0,78291.8,10481.09,4586.34,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.059,0.134,Mascotas,0
647,40,0,CABA,1,universitario,whatsapp,1272,0,1,empleado,1,0,580510.15,24903.15,83149.54,1,3874394.52,99403.19,24,14,5,5,0.583,5966.33,0,0.0,9999,0,1,0,0,0,0,0,8283.6,0.143,0.043,Salud,1
648,78,0,Cordoba,0,universitario,email,1983,1,3,jubilado,1,1,381135.81,20714.69,63094.2,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.166,0.054,Hogar,0
649,68,0,Rio Negro,0,universitario,telefono,484,1,2,jubilado,1,1,338229.35,33161.57,74468.32,2,6744107.33,115399.4,25,16,6,3,0.64,6912.64,2,2069296.32,175,1,1,0,0,0,0,0,19233.23,0.22,0.098,Ninguno,0
650,24,0,Misiones,1,secundario,email,1008,1,1,estudiante,0,0,31157.23,5083.55,3144.99,1,275970.7,6562.68,22,19,0,3,0.864,513.64,1,198345.32,556,0,0,0,0,1,0,0,546.89,0.101,0.163,Ninguno,0
651,20,1,Santa Fe,0,primario,whatsapp,1589,0,2,estudiante,0,1,167508.75,0.0,16005.62,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.096,0.0,Ninguno,0
652,52,0,Rio Negro,1,universitario,email,1872,0,4,profesional,1,1,2032493.81,336502.04,392524.15,2,7787964.45,124434.27,48,40,0,8,0.833,9807.5,3,2101971.67,1443,1,0,0,1,0,0,0,20739.05,0.193,0.166,Riesgos,1
653,61,1,Cordoba,1,universitario,email,318,0,3,desempleado,1,0,81191.32,1009.99,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.0,0.012,Hogar,0
654,28,0,Chubut,1,secundario,email,1342,1,1,autonomo,1,1,536575.23,48715.49,92699.73,1,2572183.0,101453.29,24,18,3,3,0.75,7020.23,1,733028.6,646,0,0,0,1,0,0,0,8454.44,0.173,0.091,Vida,1
655,42,0,Misiones,0,terciario,email,537,1,3,empleado,1,1,856535.69,119242.94,103371.97,2,6135154.4,167274.85,20,16,0,4,0.8,13577.75,1,530728.26,94,1,0,0,1,0,0,0,27879.14,0.121,0.139,Vida,0
656,50,0,CABA,1,universitario,whatsapp,690,2,2,autonomo,0,1,639770.23,102216.58,26090.86,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.041,0.16,Vida,0
657,26,0,Misiones,0,terciario,email,1104,2,4,autonomo,0,1,734698.13,58613.43,8377.46,1,5729540.99,133149.53,24,19,0,5,0.792,10248.52,1,651922.86,949,1,0,0,0,0,0,0,11095.79,0.011,0.08,Hogar,1
658,69,1,Corrientes,1,secundario,email,1932,1,1,empleado,1,0,1085819.96,160137.48,142918.62,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.132,0.147,Salud,0
659,43,1,Entre Rios,1,universitario,whatsapp,2067,0,1,profesional,1,1,1409158.99,122677.85,116500.53,2,6060199.34,116362.98,48,34,0,14,0.708,8525.17,0,0.0,9999,0,0,0,1,0,0,1,19393.83,0.083,0.087,Hogar,1
660,84,0,Entre Rios,1,secundario,email,916,0,5,autonomo,1,1,603837.68,41158.25,43169.42,1,3408808.72,159962.02,24,17,2,5,0.708,11044.51,0,0.0,9999,1,0,0,0,0,0,0,13330.17,0.071,0.068,Accidentes,0
661,78,1,Corrientes,1,universitario,whatsapp,102,1,3,jubilado,1,0,1170759.95,67287.03,0.0,2,5628646.44,101020.96,2,1,1,0,0.5,2458.33,1,605353.76,-132,1,0,1,0,0,0,0,16836.83,0.0,0.057,Salud,1
662,78,1,Neuquen,0,primario,email,1313,1,4,jubilado,1,1,340541.0,31272.49,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.0,0.092,Hogar,1
663,25,0,Santa Fe,1,terciario,whatsapp,1040,0,1,empleado,0,0,792894.43,27348.56,62306.32,1,1256139.59,38229.26,24,13,9,2,0.542,1895.82,0,0.0,9999,0,0,0,0,1,0,0,3185.77,0.079,0.034,Hogar,1
664,42,1,Mendoza,1,terciario,whatsapp,2094,0,3,empleado,1,0,981513.99,23953.81,149440.45,2,6884750.48,104658.72,48,24,17,7,0.5,5262.27,0,0.0,9999,0,0,0,1,0,0,1,17443.12,0.152,0.024,Hogar,1
665,74,1,Rio Negro,1,secundario,telefono,471,0,2,jubilado,1,0,572393.22,35104.57,11775.25,2,7016407.85,106253.4,17,11,2,4,0.647,7417.51,0,0.0,9999,0,1,0,0,0,0,1,17708.9,0.021,0.061,Salud,0
666,59,0,Chubut,1,secundario,whatsapp,171,1,1,autonomo,1,0,1444852.04,68545.01,300148.49,1,1321250.11,85500.16,1,0,1,0,0.0,0.0,0,0.0,9999,0,1,0,0,0,0,0,7125.01,0.208,0.047,Vida,0
667,81,1,Neuquen,1,terciario,email,284,1,1,empleado,1,0,1068466.49,51645.25,25265.4,1,3701931.79,146635.87,1,0,0,1,0.0,10822.11,2,2540058.08,-44,0,0,0,1,0,0,0,12219.66,0.024,0.048,Ninguno,0
668,23,1,Cordoba,0,secundario,whatsapp,982,2,3,estudiante,1,1,89312.99,5414.89,12424.4,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.139,0.061,Hogar,1
669,22,1,Salta,1,primario,whatsapp,970,0,2,estudiante,1,1,176079.65,0.0,1191.68,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.007,0.0,Hogar,1
670,75,0,La Pampa,1,primario,email,2126,0,1,jubilado,0,1,732145.36,18673.49,20420.0,3,11192881.82,117001.15,72,40,11,21,0.556,6682.92,3,558938.6,1465,1,1,0,0,1,0,0,29250.29,0.028,0.026,Salud,0
671,50,1,Buenos Aires,1,secundario,whatsapp,2123,2,3,empleado,0,1,382438.51,54945.5,997.13,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.003,0.144,Salud,0
672,31,1,Salta,1,secundario,email,157,3,1,empleado,0,0,804857.58,51220.97,211711.96,1,2182123.14,120950.4,1,0,0,1,0.0,7311.45,2,1521053.25,-13,0,0,0,1,0,0,0,10079.2,0.263,0.064,Vida,1
673,22,0,Cordoba,1,universitario,telefono,1267,0,1,desempleado,1,1,33660.25,3108.88,7918.23,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.235,0.092,Hogar,0
674,70,0,Salta,0,universitario,whatsapp,84,2,3,jubilado,1,0,655577.67,64259.1,78154.28,3,7212392.41,87945.2,3,3,0,0,1.0,7374.24,0,0.0,9999,0,1,1,0,0,0,1,21986.3,0.119,0.098,Salud,1
675,73,1,La Pampa,1,primario,whatsapp,2031,2,4,empleado,1,1,582796.4,18340.14,49349.53,2,9765277.08,120901.27,48,32,8,8,0.667,7496.1,0,0.0,9999,1,0,0,0,1,0,0,20150.21,0.085,0.031,Salud,1
676,77,1,Cordoba,0,secundario,telefono,1227,0,4,empleado,1,1,798448.89,66093.46,0.0,2,8517694.92,116355.93,48,40,0,8,0.833,8969.32,0,0.0,9999,1,0,1,0,0,0,0,19392.65,0.0,0.083,Salud,1
677,23,0,Rio Negro,0,secundario,email,2104,0,4,empleado,1,0,1092393.0,180122.82,84621.39,1,6235380.52,144150.1,24,19,0,5,0.792,11081.12,0,0.0,9999,1,0,0,0,0,0,0,12012.51,0.077,0.165,Hogar,0
678,23,0,Salta,1,terciario,whatsapp,455,1,4,desempleado,0,0,23954.88,541.81,2154.79,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.09,0.023,Ninguno,0
679,68,1,Misiones,1,primario,email,1468,1,4,empleado,1,1,679826.11,54657.49,231204.65,1,2578852.95,135765.48,24,13,8,3,0.542,6699.34,0,0.0,9999,1,0,0,0,0,0,0,11313.79,0.34,0.08,Hogar,0
680,69,1,Neuquen,1,secundario,email,887,1,3,autonomo,1,1,516131.09,84169.86,36142.9,1,7140123.35,183553.07,17,15,0,2,0.882,14857.43,0,0.0,9999,1,0,0,0,0,0,0,15296.09,0.07,0.163,Salud,0
681,56,0,Tucuman,1,secundario,telefono,1618,0,4,empleado,0,1,1033712.38,96805.48,252942.32,1,3762066.25,148415.42,24,18,0,6,0.75,11186.85,0,0.0,9999,1,0,0,0,0,0,0,12367.95,0.245,0.094,Hogar,0
682,62,1,Buenos Aires,1,terciario,email,2038,0,1,desempleado,1,1,74991.76,1970.4,3883.79,1,1154586.19,26304.73,24,12,7,5,0.5,1326.56,0,0.0,9999,0,1,0,0,0,0,0,2192.06,0.052,0.026,Ninguno,0
683,75,1,CABA,1,terciario,telefono,1711,2,1,jubilado,1,1,481929.04,81081.67,0.0,1,7317903.61,159239.83,24,24,0,0,1.0,13314.7,0,0.0,9999,1,0,0,0,0,0,0,13269.99,0.0,0.168,Salud,0
684,38,1,Salta,1,primario,email,1219,3,2,empleado,1,1,563441.77,18386.47,0.0,2,6344866.13,124345.65,48,30,6,12,0.625,8065.53,1,2476743.61,925,1,0,0,0,1,0,0,20724.27,0.0,0.033,Hogar,1
685,74,1,CABA,1,universitario,email,505,0,2,jubilado,1,1,597006.76,80789.01,65045.89,1,5320178.87,160499.7,13,9,0,4,0.692,11971.43,0,0.0,9999,1,0,0,0,0,0,0,13374.98,0.109,0.135,Salud,1
686,63,1,Neuquen,0,universitario,email,1673,2,4,profesional,0,1,1187350.86,106337.28,68808.16,2,6236743.1,132365.14,48,42,0,6,0.875,10645.31,0,0.0,9999,1,0,1,0,0,0,0,22060.86,0.058,0.09,Hogar,1
687,23,0,Cordoba,1,secundario,email,859,1,3,empleado,0,1,999382.69,70233.89,51177.24,3,5325745.23,74747.69,69,56,3,10,0.812,5333.52,1,433827.92,779,1,0,0,0,1,1,0,18686.92,0.051,0.07,Hogar,1
688,79,0,CABA,1,secundario,telefono,907,0,4,jubilado,1,1,786839.03,6302.67,151453.83,1,6317071.65,194042.38,24,16,2,6,0.667,13477.87,3,3074007.31,407,1,0,0,0,0,0,0,16170.2,0.192,0.008,Salud,0
689,51,0,La Pampa,1,universitario,telefono,274,3,5,profesional,0,0,708786.5,7017.66,86468.86,2,10306684.27,128190.71,6,2,3,1,0.333,3912.01,0,0.0,9999,1,0,1,0,0,0,0,21365.12,0.122,0.01,Salud,1
690,54,1,Entre Rios,1,secundario,telefono,337,0,3,empleado,1,0,929863.55,170310.2,22812.5,2,7657780.39,113944.31,11,8,0,3,0.727,10087.52,0,0.0,9999,1,0,0,0,0,0,1,18990.72,0.025,0.183,Hogar,1
691,80,1,Corrientes,1,universitario,email,592,0,3,jubilado,1,1,1096277.49,236667.8,202028.61,3,8719331.61,126845.89,31,28,0,3,0.903,9207.89,1,422982.34,97,1,1,0,0,0,0,1,31711.47,0.184,0.216,Mascotas,0
692,70,1,Salta,1,terciario,whatsapp,1110,0,1,jubilado,0,1,495684.09,69873.87,9836.79,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.02,0.141,Auto,0
693,61,0,Tucuman,1,secundario,whatsapp,2065,2,3,autonomo,1,1,1848830.78,105473.68,404895.37,3,8232751.26,125093.37,72,37,16,19,0.514,6824.7,0,0.0,9999,1,1,1,0,0,0,0,31273.34,0.219,0.057,Accidentes,1
694,53,1,Santa Fe,1,secundario,whatsapp,1752,2,4,desempleado,1,0,60277.55,6157.27,7820.06,1,861700.09,23882.07,24,18,1,5,0.75,1680.52,0,0.0,9999,0,0,0,1,0,0,0,1990.17,0.13,0.102,Hogar,0
695,52,1,Rio Negro,0,primario,telefono,422,0,2,empleado,1,1,997224.86,31742.06,122147.6,2,3822312.86,103791.6,14,8,4,2,0.571,3961.15,1,2076825.41,73,1,0,0,0,1,0,0,17298.6,0.122,0.032,Hogar,0
696,48,0,Neuquen,1,secundario,email,124,3,2,profesional,0,1,1932923.39,82800.53,311781.14,2,5722241.9,81586.26,2,1,0,1,0.5,6508.62,0,0.0,9999,1,0,0,0,0,1,0,13597.71,0.161,0.043,Vida,1
697,40,0,CABA,1,secundario,whatsapp,1174,2,1,comerciante,1,0,1143563.09,131904.55,137335.23,2,3133489.32,53176.42,48,42,0,6,0.875,4224.48,1,75001.7,887,0,0,1,0,1,0,0,8862.74,0.12,0.115,Riesgos,1
698,44,0,Entre Rios,0,secundario,telefono,2043,1,3,autonomo,1,0,568819.05,35021.4,15686.8,1,2686300.5,62133.79,24,18,0,6,0.75,4700.32,0,0.0,9999,0,0,1,0,0,0,0,5177.82,0.028,0.062,Mascotas,1
699,44,1,Tucuman,1,secundario,email,1317,1,4,empleado,1,0,593650.41,102541.2,38502.02,2,8607345.84,111367.33,48,47,0,1,0.979,9261.05,0,0.0,9999,1,0,1,0,0,0,0,18561.22,0.065,0.173,Hogar,1
700,75,0,Entre Rios,1,secundario,email,396,3,4,jubilado,0,0,320481.43,32948.65,31339.98,1,1967672.49,48957.7,5,2,2,1,0.4,2301.48,0,0.0,9999,0,0,1,0,0,0,0,4079.81,0.098,0.103,Ninguno,0
701,24,0,Neuquen,0,secundario,whatsapp,354,0,2,empleado,0,0,888617.08,96108.83,156877.21,2,4545641.7,52699.49,7,2,2,3,0.286,2458.78,0,0.0,9999,0,0,0,0,0,1,1,8783.25,0.177,0.108,Salud,1
702,39,0,La Pampa,0,primario,email,100,3,3,comerciante,0,1,932930.77,39438.55,99358.29,1,3292762.17,175479.72,1,0,0,1,0.0,11261.91,0,0.0,9999,1,0,0,0,0,0,0,14623.31,0.107,0.042,Riesgos,1
703,59,0,Neuquen,0,universitario,whatsapp,1145,1,2,autonomo,0,0,883689.85,38617.13,94073.0,1,6575538.55,159099.47,24,10,5,9,0.417,8498.18,1,1162135.92,815,1,0,0,0,0,0,0,13258.29,0.106,0.044,Accidentes,1
704,23,0,Cordoba,1,terciario,email,1575,2,3,empleado,0,0,750142.59,3539.64,16519.37,2,5453433.88,67862.04,48,26,11,11,0.542,3881.68,2,776889.49,1143,0,1,0,0,0,1,0,11310.34,0.022,0.005,Salud,1
705,50,0,Cordoba,1,terciario,email,1699,2,1,autonomo,1,1,734776.53,81171.49,166356.4,2,9590971.28,104556.04,48,37,1,10,0.771,7903.39,0,0.0,9999,1,0,1,0,0,0,0,17426.01,0.226,0.11,Hogar,0
706,36,1,Chubut,0,primario,email,602,0,5,empleado,0,1,1080204.47,133492.07,109278.89,1,6377871.63,149234.23,10,10,0,0,1.0,12394.3,0,0.0,9999,1,0,0,0,0,0,0,12436.19,0.101,0.124,Salud,0
707,30,0,Buenos Aires,1,universitario,email,1562,3,2,profesional,1,1,2518226.68,257453.28,636654.26,3,5688534.63,98094.48,72,46,9,17,0.639,6411.09,1,962487.49,939,1,0,1,0,0,0,1,24523.62,0.253,0.102,Mascotas,1
708,25,0,Santa Fe,1,secundario,whatsapp,2116,2,1,empleado,0,1,806612.01,67280.39,10935.66,2,10416771.0,146838.52,48,36,0,12,0.75,11061.47,0,0.0,9999,1,0,1,0,0,0,0,24473.09,0.014,0.083,Hogar,1
709,82,1,Rio Negro,0,secundario,email,658,0,3,jubilado,1,1,581439.54,27736.52,110387.64,1,3174534.74,166388.02,20,12,6,2,0.6,9185.85,0,0.0,9999,1,0,0,0,0,0,0,13865.67,0.19,0.048,Mascotas,0
710,37,1,Rio Negro,1,secundario,email,1075,1,4,desempleado,0,0,13549.31,975.49,331.26,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.024,0.072,Vida,0
711,51,0,Chubut,1,terciario,whatsapp,1384,1,3,autonomo,1,1,1310449.46,249199.79,47351.89,1,1257495.13,101661.29,24,23,0,1,0.958,8307.96,0,0.0,9999,0,1,0,0,0,0,0,8471.77,0.036,0.19,Accidentes,1
712,24,1,La Pampa,0,secundario,email,1260,0,3,estudiante,0,0,56765.63,980.64,11131.94,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.196,0.017,Ninguno,0
713,49,1,Rio Negro,1,universitario,whatsapp,2000,3,2,profesional,1,0,1263777.35,148428.15,81897.7,1,6434932.18,179290.09,24,18,0,6,0.75,13078.87,0,0.0,9999,1,0,0,0,0,0,0,14940.84,0.065,0.117,Mascotas,1
714,48,0,Salta,0,secundario,whatsapp,1026,2,2,empleado,1,0,1069202.36,189947.58,52185.84,2,6538256.67,105351.78,44,41,0,3,0.932,8343.57,1,1073471.03,386,0,1,1,0,0,0,0,17558.63,0.049,0.178,Salud,1
715,37,0,Corrientes,1,universitario,email,38,2,2,empleado,0,0,908252.79,90117.33,152590.47,1,1534545.77,56811.59,1,1,0,0,1.0,4642.9,0,0.0,9999,0,0,1,0,0,0,0,4734.3,0.168,0.099,Salud,1
716,31,1,Salta,0,secundario,email,1223,3,1,empleado,0,0,342099.6,23055.05,74493.82,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.218,0.067,Vida,0
717,38,0,La Pampa,1,secundario,whatsapp,1966,0,3,desempleado,1,1,96268.76,688.82,14813.06,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.154,0.007,Mascotas,0
718,36,1,Cordoba,1,terciario,telefono,1868,0,1,empleado,0,1,672501.32,79376.35,63023.42,2,6003500.0,123533.38,48,39,0,9,0.812,9733.92,0,0.0,9999,1,0,0,0,1,0,0,20588.9,0.094,0.118,Hogar,1
719,22,0,Entre Rios,1,primario,email,671,0,3,estudiante,1,0,64810.76,7043.58,2072.93,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.032,0.109,Hogar,1
720,41,1,Mendoza,1,universitario,telefono,702,2,2,autonomo,0,0,1620677.4,87704.83,0.0,3,8982299.35,127687.52,48,36,4,8,0.75,8313.87,2,1119353.6,25,1,0,1,1,0,0,0,31921.88,0.0,0.054,Hogar,1
721,18,0,La Pampa,0,secundario,telefono,2007,0,2,empleado,0,0,299373.58,16681.87,11565.56,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.039,0.056,Ninguno,0
722,23,1,Neuquen,0,secundario,whatsapp,1218,1,2,empleado,0,0,225987.3,22970.57,13293.93,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.059,0.102,Mascotas,0
