edad,genero,provincia,nivel_educativo,ocupacion,hijos,vivienda_propia,posee_auto,antiguedad_cliente,cantidad_polizas,cantidad_pagos,cuotas_cumplidas,cuotas_impagas,pagos_parciales,ratio_cuotas_cumplidas,monto_promedio_pago,cantidad_siniestros,monto_promedio_siniestro,dias_desde_ultimo_siniestro,tiene_auto,tiene_hogar,tiene_vida,tiene_salud,costo_mensual_total_seguro,suma_asegurada_total,prima_promedio,adquirio,producto_objetivo
51,femenino,Chaco,primario,profesional,3,0,1,66,1,18,18,0,0,1.0,28827,1,66666,583,1,0,0,0,9050,3633105,9050,1,vida
45,femenino,Buenos Aires,secundario,autonomo,1,1,0,43,0,15,11,0,0,0.73,9967,1,194535,612,0,0,1,0,4837,4656004,4837,1,auto
67,femenino,Mendoza,universitario,autonomo,2,0,1,19,0,16,11,0,0,0.69,38243,0,0,999,0,0,1,1,7452,4963158,7452,1,auto
33,masculino,Corrientes,primario,autonomo,3,0,0,110,2,11,5,0,0,0.45,46115,0,0,999,0,0,1,0,3812,973006,3812,1,salud
48,masculino,Tucumán,secundario,autonomo,2,0,1,95,0,7,2,0,0,0.29,6161,0,0,999,0,0,1,0,8726,3553407,8726,1,auto
50,femenino,Catamarca,terciario,empleado,3,0,0,52,2,6,3,0,0,0.5,42598,0,0,999,0,0,1,1,7443,4010463,7443,1,auto
61,masculino,Santa Cruz,universitario,desocupado,2,0,0,44,1,14,0,0,0,0.0,28266,0,0,999,0,0,1,1,8056,2151141,8056,0,ninguno
59,femenino,Formosa,primario,empleado,3,1,1,24,3,22,4,0,0,0.18,44575,1,158299,176,0,1,1,0,15819,4521080,15819,1,salud
65,femenino,Santiago del Estero,primario,empleado,1,1,1,91,0,18,12,0,0,0.67,22438,1,40842,831,1,0,1,1,13648,3744699,13648,1,hogar
18,femenino,Santa Fe,primario,profesional,3,0,1,6,0,10,10,0,0,1.0,12953,2,192864,348,1,0,1,1,13844,2313948,13844,0,ninguno
56,masculino,Buenos Aires,secundario,autonomo,3,0,0,93,2,16,7,0,0,0.44,49732,0,0,999,0,0,0,1,2466,2070006,2466,1,vida
57,femenino,Santa Cruz,terciario,profesional,2,1,0,55,3,9,1,0,0,0.11,32684,1,22682,604,0,1,1,0,21834,3364621,21834,1,auto
46,femenino,Río Negro,terciario,desocupado,0,0,1,119,2,11,4,0,0,0.36,33404,0,0,999,0,0,1,1,21840,3447762,21840,0,ninguno
48,femenino,Misiones,terciario,desocupado,0,0,1,118,1,22,1,0,0,0.05,35013,2,98348,590,1,0,1,0,18024,3917932,18024,0,ninguno
24,femenino,Mendoza,secundario,profesional,0,1,0,50,3,18,14,0,0,0.78,25566,0,0,999,0,0,0,1,4588,2626869,4588,1,auto
61,femenino,La Rioja,terciario,profesional,2,0,0,110,2,18,5,0,0,0.28,34714,0,0,999,0,0,1,1,4740,855439,4740,1,auto
66,femenino,Río Negro,secundario,autonomo,3,1,1,55,0,9,9,0,0,1.0,17118,0,0,999,1,0,1,0,15465,2378166,15465,1,salud
49,masculino,San Luis,secundario,profesional,2,0,1,1,0,15,3,0,0,0.2,13884,0,0,999,0,0,0,1,7950,3712624,7950,0,ninguno
21,masculino,Jujuy,primario,empleado,3,0,1,8,1,14,12,0,0,0.86,29173,0,0,999,1,0,1,1,23253,4125654,23253,0,ninguno
62,masculino,Mendoza,primario,profesional,1,1,0,107,3,13,0,0,0,0.0,31204,0,0,999,0,1,1,0,20556,4253206,20556,1,auto
34,femenino,Misiones,universitario,profesional,3,1,1,41,1,23,8,0,0,0.35,39949,1,125468,559,1,1,0,1,11604,2685132,11604,1,vida
44,femenino,Santa Cruz,secundario,profesional,1,1,1,21,3,8,5,3,1,0.62,14878,0,0,999,1,0,1,1,16869,641449,16869,0,ninguno
32,femenino,Jujuy,secundario,profesional,1,0,0,13,2,18,8,0,0,0.44,21105,0,0,999,0,0,1,0,0,4955978,4255,1,auto
57,masculino,Neuquén,universitario,autonomo,0,1,0,59,1,17,9,0,0,0.53,48307,0,0,999,0,1,1,0,14910,3935088,14910,1,salud
57,masculino,Neuquén,universitario,autonomo,0,1,0,59,1,17,9,0,0,0.53,48307,0,0,999,0,1,1,0,14910,3935088,14910,1,salud
45,masculino,Santiago del Estero,universitario,desocupado,0,0,0,31,1,23,5,0,0,0.22,23268,0,0,999,0,0,0,1,10402,3947794,10402,0,ninguno
29,masculino,Mendoza,terciario,empleado,1,0,1,77,1,22,10,0,0,0.45,48716,0,0,999,1,0,1,0,4528,725612,4528,1,salud
51,femenino,Corrientes,secundario,empleado,3,1,1,73,2,18,7,0,0,0.39,38337,0,0,999,0,1,0,1,9668,956297,9668,1,vida
49,femenino,Neuquén,primario,autonomo,1,0,0,40,1,10,8,0,0,0.8,7024,0,0,999,0,0,0,0,3155,3262594,3155,1,vida
25,masculino,Corrientes,primario,autonomo,0,0,1,21,1,12,0,0,0,0.0,20058,1,82995,520,1,0,0,0,11826,3448093,11826,1,salud
30,masculino,San Juan,universitario,empleado,1,0,1,94,2,16,12,0,0,0.75,23546,0,0,999,1,0,0,1,4762,3844181,4762,1,vida
40,femenino,La Rioja,universitario,profesional,3,0,1,45,3,21,17,0,0,0.81,48753,0,0,999,0,0,1,0,0,4146804,2128,1,ninguno
67,femenino,Chubut,primario,autonomo,3,0,0,39,0,15,11,0,0,0.73,6358,0,0,999,0,0,1,0,4054,1237667,4054,1,salud
58,masculino,Tucumán,secundario,autonomo,1,0,0,57,0,21,7,0,0,0.33,5432,1,91947,78,0,0,1,1,7502,2782373,7502,1,auto
22,femenino,San Juan,terciario,profesional,3,1,0,86,0,9,8,0,0,0.89,17380,0,0,999,0,0,0,1,14654,2232329,14654,1,vida
20,femenino,Tierra del Fuego,secundario,autonomo,1,1,1,24,0,21,9,12,0,0.43,25195,0,0,999,1,1,1,1,38845,4534146,38845,0,ninguno
44,femenino,San Juan,universitario,empleado,1,0,0,78,0,23,12,0,0,0.52,46075,0,0,999,0,0,1,0,5384,2136675,5384,1,salud
24,femenino,Tierra del Fuego,primario,empleado,1,0,1,110,0,6,1,0,0,0.17,45880,1,23625,359,0,0,1,1,9669,4884679,9669,1,auto
65,femenino,Santiago del Estero,primario,empleado,1,1,1,91,0,18,12,0,0,0.67,22438,1,40842,831,1,0,1,1,13648,3744699,13648,1,hogar
47,femenino,Santa Fe,terciario,autonomo,1,1,1,99,1,21,5,0,0,0.24,7882,0,0,999,0,1,1,0,7106,1115995,7106,1,salud
53,femenino,Corrientes,terciario,profesional,2,1,0,61,3,11,10,0,0,0.91,15335,0,0,999,0,0,1,0,14510,1559288,14510,1,hogar
49,masculino,Tucumán,secundario,empleado,1,0,1,17,1,12,6,6,1,0.5,5565,0,0,999,1,0,0,0,3885,3658562,3885,0,ninguno
39,masculino,Formosa,primario,empleado,3,1,0,69,0,14,0,0,0,0.0,6932,0,0,999,0,0,0,1,13832,3328630,13832,1,vida
48,femenino,Chaco,universitario,autonomo,3,0,1,47,1,17,7,10,0,0.41,25897,0,0,999,1,0,1,0,10263,2413514,10263,0,ninguno
42,masculino,Tucumán,terciario,desocupado,1,0,1,28,0,6,4,0,0,0.67,38272,1,47048,508,1,0,0,0,3387,2014101,3387,0,ninguno
25,masculino,Corrientes,primario,autonomo,0,0,1,21,1,12,0,0,0,0.0,20058,1,82995,520,1,0,0,0,11826,3448093,11826,1,salud
33,femenino,Santa Fe,terciario,profesional,1,1,1,85,2,10,3,0,0,0.3,30826,0,0,999,0,1,1,1,22048,1358158,22048,1,auto
42,masculino,Mendoza,universitario,desocupado,0,1,0,56,1,12,5,0,0,0.42,38585,1,22438,694,0,0,0,0,3210,1300458,3210,0,ninguno
45,masculino,La Pampa,primario,autonomo,3,0,0,99,2,20,15,0,0,0.75,32200,0,0,999,0,0,0,1,12242,4148444,12242,1,vida
46,femenino,Entre Ríos,universitario,profesional,2,1,1,93,3,23,17,0,0,0.74,43328,0,0,999,1,1,0,1,21208,3318767,21208,1,vida
41,masculino,San Luis,universitario,profesional,2,1,0,32,2,11,7,0,0,0.64,38660,0,0,999,0,0,1,1,13128,2175843,13128,1,auto
38,masculino,San Luis,terciario,empleado,2,0,0,35,3,17,4,0,0,0.24,44142,0,0,999,0,0,0,0,7521,2393959,7521,1,vida
20,femenino,Tierra del Fuego,secundario,empleado,3,1,1,44,0,15,3,0,0,0.2,23658,0,0,999,1,1,0,1,11442,4352666,11442,1,vida
45,masculino,Tucumán,primario,desocupado,3,1,1,54,0,17,17,0,0,1.0,38471,1,127418,122,1,1,0,0,17568,1295005,17568,0,ninguno
30,masculino,Santiago del Estero,primario,desocupado,0,0,0,113,3,6,4,0,0,0.67,46400,0,0,999,0,0,0,1,4452,3988271,4452,0,ninguno
25,masculino,La Pampa,secundario,desocupado,1,1,0,32,0,11,8,0,0,0.73,42438,0,0,999,0,0,1,0,14406,4283288,14406,0,ninguno
37,masculino,Chaco,primario,autonomo,1,0,0,34,1,23,19,0,0,0.83,37920,0,0,999,0,0,1,0,0,876430,5051,1,hogar
67,femenino,San Juan,universitario,profesional,3,0,1,81,1,10,9,0,0,0.9,9512,0,0,999,1,0,0,1,6738,2802743,6738,1,vida
51,masculino,San Juan,universitario,autonomo,3,1,1,109,0,13,10,0,0,0.77,7787,0,0,999,1,1,0,0,13256,2127376,13256,1,vida
44,femenino,Entre Ríos,secundario,desocupado,0,1,0,13,3,10,8,2,0,0.8,47722,0,0,999,0,0,1,1,15855,1427281,15855,0,ninguno
23,femenino,San Luis,secundario,autonomo,2,1,0,110,3,7,0,0,0,0.0,32742,0,0,999,0,0,1,0,0,4869246,7522,1,ninguno
20,femenino,Mendoza,terciario,empleado,3,0,1,68,0,23,9,0,0,0.39,7311,0,0,999,1,0,1,0,11284,3959633,11284,1,hogar
29,masculino,Mendoza,terciario,empleado,1,0,1,77,1,22,10,0,0,0.45,48716,0,0,999,1,0,1,0,4528,725612,4528,1,salud
29,femenino,Salta,secundario,empleado,0,0,0,71,0,15,14,0,0,0.93,43203,0,0,999,1,0,0,0,0,4898884,3233,1,ninguno
37,femenino,Entre Ríos,terciario,autonomo,3,0,0,19,3,8,1,7,1,0.12,24233,0,0,999,0,0,0,0,7253,4335598,7253,0,ninguno
57,masculino,Tierra del Fuego,secundario,autonomo,1,0,1,67,2,15,3,0,0,0.2,36533,0,0,999,0,0,0,0,5914,834267,5914,1,vida
34,femenino,Tucumán,universitario,profesional,3,0,1,78,0,11,2,0,0,0.18,11509,0,0,999,1,0,1,1,6213,1790894,6213,1,hogar
52,femenino,Tucumán,terciario,autonomo,1,1,0,104,3,6,1,0,0,0.17,17497,2,33255,481,0,1,0,0,6005,4031674,6005,0,ninguno
38,masculino,San Luis,terciario,empleado,2,0,0,35,3,17,4,0,0,0.24,44142,0,0,999,0,0,0,0,7521,2393959,7521,1,vida
22,femenino,Catamarca,secundario,profesional,2,1,0,61,3,14,3,0,0,0.21,49517,0,0,999,0,0,0,1,15028,4388577,15028,1,vida
62,femenino,Jujuy,primario,empleado,0,0,1,81,0,6,2,0,0,0.33,45510,1,88026,846,1,0,1,1,28528,4064462,28528,1,hogar
40,masculino,Tucumán,secundario,empleado,2,0,1,62,2,23,10,0,0,0.43,39451,0,0,999,0,0,1,1,23919,3604632,23919,1,hogar
53,masculino,Santiago del Estero,secundario,autonomo,0,0,0,37,3,14,9,0,0,0.64,48923,1,22395,59,0,0,0,1,14984,1447226,14984,1,hogar
51,femenino,La Rioja,primario,profesional,3,0,1,29,2,14,10,4,0,0.71,31008,0,0,999,1,0,1,1,7515,4804979,7515,0,ninguno
32,femenino,San Juan,secundario,autonomo,1,1,0,33,2,18,5,0,0,0.28,16982,0,0,999,0,0,1,1,12594,3746319,12594,1,hogar
44,femenino,San Luis,secundario,autonomo,3,1,1,85,0,20,4,0,0,0.2,12018,0,0,999,1,0,0,1,8919,2322648,8919,1,vida
37,femenino,Corrientes,secundario,desocupado,2,0,0,5,2,10,3,0,0,0.3,10271,0,0,999,0,0,0,0,3401,2038668,3401,0,ninguno
44,masculino,Jujuy,primario,empleado,1,0,1,14,2,6,3,0,0,0.5,29832,1,183479,269,1,0,1,1,23835,1552063,23835,1,hogar
19,femenino,Santa Fe,secundario,autonomo,3,1,1,22,2,10,7,0,0,0.7,48526,0,0,999,1,1,0,1,7122,3932207,7122,1,vida
69,femenino,San Juan,terciario,autonomo,2,0,0,53,0,16,7,0,0,0.44,7035,0,0,999,0,0,1,1,5714,3174415,5714,1,auto
27,masculino,Neuquén,secundario,profesional,3,0,1,25,0,19,11,0,0,0.58,37586,1,181680,475,0,0,1,0,0,3955159,2659,1,hogar
23,femenino,Salta,secundario,autonomo,3,1,0,108,2,7,0,0,0,0.0,34290,0,0,999,0,0,1,1,9790,3701473,9790,1,auto
39,femenino,Formosa,universitario,empleado,1,0,0,113,0,9,4,0,0,0.44,47443,0,0,999,0,0,1,1,21417,635024,21417,1,auto
58,femenino,Córdoba,universitario,profesional,0,0,0,74,3,23,18,0,0,0.78,26574,0,0,999,0,0,0,1,4126,4231624,4126,1,auto
53,femenino,Jujuy,universitario,autonomo,2,0,1,46,3,18,9,0,0,0.5,8092,1,144954,320,1,0,0,1,4568,3987379,4568,1,vida
29,femenino,La Rioja,terciario,autonomo,1,0,0,110,1,15,3,0,0,0.2,6532,0,0,999,0,0,1,0,3653,1630127,3653,1,auto
53,masculino,Chubut,secundario,desocupado,3,0,0,111,1,21,20,1,0,0.95,45200,0,0,999,0,0,0,1,12330,3052192,12330,0,ninguno
26,masculino,Catamarca,universitario,autonomo,2,0,1,83,0,8,4,0,0,0.5,10448,0,0,999,1,0,1,1,22260,637478,22260,1,hogar
24,femenino,Chaco,primario,profesional,1,1,1,104,2,9,2,0,0,0.22,39862,1,140926,370,1,1,0,0,7096,1202356,7096,1,vida
22,masculino,Chubut,secundario,desocupado,0,1,0,70,1,8,3,5,0,0.38,12715,0,0,999,0,0,1,0,4296,4070714,4296,0,ninguno
37,femenino,Neuquén,terciario,autonomo,0,0,0,44,3,19,16,0,0,0.84,17258,0,0,999,1,0,0,0,0,679830,2038,1,salud
58,masculino,Mendoza,secundario,empleado,2,0,0,116,1,19,10,0,0,0.53,25422,0,0,999,0,0,1,1,14664,3898499,14664,1,auto
36,masculino,San Luis,secundario,profesional,1,1,0,78,0,9,4,0,0,0.44,33211,0,0,999,0,1,1,0,11076,1752078,11076,1,auto
69,femenino,Corrientes,terciario,autonomo,1,0,0,4,0,11,5,6,1,0.45,8466,0,0,999,0,0,1,1,20469,572908,20469,0,ninguno
59,femenino,Formosa,primario,autonomo,3,1,0,12,3,12,1,0,0,0.08,22358,0,0,999,0,0,0,0,2235,2363082,2235,0,ninguno
39,femenino,Mendoza,primario,profesional,0,0,1,20,2,21,19,0,0,0.9,28104,0,0,999,1,0,1,1,20169,3986444,20169,1,hogar
65,femenino,Chubut,secundario,profesional,3,1,1,91,0,9,8,0,0,0.89,24971,0,0,999,0,1,0,1,6228,2849465,6228,1,vida
61,masculino,Santa Cruz,universitario,profesional,2,1,0,35,2,13,10,0,0,0.77,41047,0,0,999,0,0,1,1,17421,2717939,17421,1,auto
32,femenino,Santa Cruz,terciario,empleado,3,0,0,25,3,13,8,5,1,0.62,39660,0,0,999,0,0,0,0,3853,1649734,3853,0,ninguno
52,masculino,La Rioja,terciario,profesional,3,0,1,36,0,11,9,0,0,0.82,14343,0,0,999,0,0,0,0,6558,3627022,6558,1,vida
45,masculino,San Juan,terciario,autonomo,0,1,1,110,1,19,4,0,0,0.21,45724,0,0,999,1,0,0,0,0,3604379,6374,1,salud
31,femenino,Neuquén,primario,autonomo,1,1,0,54,2,19,9,0,0,0.47,47719,0,0,999,0,0,1,0,5491,2731737,5491,1,hogar
62,masculino,San Luis,secundario,profesional,3,1,0,114,1,20,16,0,0,0.8,38311,0,0,999,0,0,0,0,6224,2643678,6224,1,vida
48,femenino,Entre Ríos,primario,autonomo,2,0,1,109,2,18,1,17,1,0.06,8880,0,0,999,1,0,0,0,9158,2837208,9158,0,ninguno
22,femenino,Jujuy,terciario,profesional,0,0,1,86,3,12,6,0,0,0.5,41163,0,0,999,1,0,1,0,12540,2878772,12540,1,hogar
45,masculino,Neuquén,universitario,desocupado,1,1,1,58,3,13,12,1,0,0.92,47344,0,0,999,1,1,1,1,15984,2887312,15984,0,ninguno
42,femenino,Corrientes,universitario,profesional,3,1,1,54,2,20,11,9,1,0.55,30992,0,0,999,1,0,1,0,6714,2262671,6714,0,ninguno
56,femenino,Formosa,secundario,desocupado,3,0,1,46,1,21,6,15,0,0.29,41483,0,0,999,1,0,1,0,6602,1687018,6602,0,ninguno
47,femenino,Jujuy,primario,desocupado,1,1,1,101,0,21,18,0,0,0.86,21589,0,0,999,1,0,1,0,19773,727189,19773,0,ninguno
60,masculino,Buenos Aires,terciario,profesional,1,0,1,23,0,10,0,10,0,0.0,35431,0,0,999,0,0,1,0,0,1622731,2396,0,ninguno
36,femenino,La Pampa,secundario,empleado,3,0,0,109,3,16,14,0,0,0.88,45232,2,45651,649,0,0,1,1,15264,1365630,15264,0,ninguno
58,femenino,Santa Fe,primario,profesional,1,1,0,111,0,19,10,9,0,0.53,26017,0,0,999,0,0,0,0,6525,3729285,6525,0,ninguno
44,femenino,La Pampa,primario,autonomo,3,1,0,96,0,21,18,3,1,0.86,31058,0,0,999,0,0,1,1,16914,2575904,16914,0,ninguno
34,femenino,Córdoba,primario,autonomo,1,0,1,14,0,12,7,5,0,0.58,7513,0,0,999,0,0,0,1,7546,3701824,7546,0,ninguno
25,masculino,La Pampa,universitario,desocupado,0,1,0,96,1,10,5,5,0,0.5,43006,1,108009,423,0,1,0,1,18147,3333552,18147,0,ninguno
64,masculino,Tierra del Fuego,terciario,empleado,1,0,1,53,3,12,9,0,0,0.75,22443,0,0,999,0,0,1,0,5799,3750133,5799,1,salud
56,masculino,Santiago del Estero,secundario,profesional,1,0,1,7,1,23,12,0,0,0.52,35025,0,0,999,1,0,1,1,19812,1494426,19812,0,ninguno
29,masculino,Santiago del Estero,terciario,desocupado,0,0,0,36,0,11,0,0,0,0.0,39108,0,0,999,0,0,1,0,8784,4184796,8784,0,ninguno
64,femenino,Formosa,terciario,autonomo,0,0,0,67,2,23,17,0,0,0.74,12965,1,47740,874,1,0,0,0,0,4142461,5689,1,salud
45,femenino,Mendoza,secundario,autonomo,3,0,1,50,2,13,0,0,0,0.0,15998,0,0,999,1,0,0,1,13470,1270044,13470,1,vida
51,femenino,Chaco,primario,profesional,3,0,1,66,1,18,18,0,0,1.0,28827,1,66666,583,1,0,0,0,9050,3633105,9050,1,vida
22,masculino,Río Negro,universitario,profesional,0,1,0,64,1,19,17,0,0,0.89,35279,0,0,999,0,0,1,1,8860,1773871,8860,1,auto
40,masculino,Buenos Aires,secundario,autonomo,2,0,1,74,1,9,5,0,0,0.56,24450,0,0,999,1,0,0,0,9360,635513,9360,1,vida
37,masculino,Chaco,primario,autonomo,1,0,0,34,1,23,19,0,0,0.83,37920,0,0,999,0,0,1,0,0,876430,5051,1,hogar
39,masculino,Formosa,primario,empleado,3,1,0,69,0,14,0,0,0,0.0,6932,0,0,999,0,0,0,1,13832,3328630,13832,1,vida
20,femenino,La Rioja,secundario,empleado,2,1,1,26,0,15,7,0,0,0.47,43379,0,0,999,0,1,1,0,19482,2728553,19482,1,salud
39,masculino,Catamarca,secundario,empleado,3,1,1,58,1,6,1,0,0,0.17,22384,0,0,999,1,0,0,1,20334,2997537,20334,1,vida
51,femenino,Catamarca,primario,autonomo,3,0,1,100,1,20,1,0,0,0.05,16171,0,0,999,0,0,1,0,6009,2877074,6009,1,salud
63,masculino,Tierra del Fuego,primario,empleado,0,1,0,35,3,20,6,0,0,0.3,12660,0,0,999,0,1,1,0,16608,2060341,16608,1,salud
39,femenino,Jujuy,universitario,profesional,3,1,0,119,3,13,12,0,0,0.92,37036,0,0,999,0,1,0,0,11078,4311646,11078,1,vida
24,masculino,Mendoza,terciario,desocupado,2,0,0,92,0,12,1,0,0,0.08,11566,0,0,999,0,0,1,1,5688,2167095,5688,0,ninguno
67,femenino,Chubut,primario,empleado,1,1,0,47,1,6,5,0,0,0.83,7749,0,0,999,0,0,1,0,7978,2762353,7978,1,auto
50,femenino,Catamarca,terciario,empleado,3,0,0,52,2,6,3,0,0,0.5,42598,0,0,999,0,0,1,1,7443,4010463,7443,1,auto
67,femenino,La Rioja,universitario,empleado,0,1,0,111,3,14,2,0,0,0.14,31515,0,0,999,0,1,1,1,17001,3310909,17001,1,auto
63,femenino,Corrientes,secundario,empleado,1,0,0,64,3,19,6,0,0,0.32,30892,0,0,999,0,0,1,0,3909,4394325,3909,1,auto
64,femenino,Buenos Aires,secundario,desocupado,2,1,1,34,1,20,5,15,1,0.25,26207,0,0,999,1,0,1,1,18604,1205051,18604,0,ninguno
41,femenino,La Rioja,secundario,empleado,3,1,0,39,3,17,4,0,0,0.24,25534,0,0,999,0,1,1,0,20295,3141436,20295,1,salud
52,masculino,Misiones,universitario,empleado,0,0,1,115,2,22,17,5,0,0.77,21139,0,0,999,1,0,0,1,13966,1195269,13966,0,ninguno
64,femenino,Neuquén,secundario,empleado,2,1,1,94,1,9,2,0,0,0.22,47402,0,0,999,0,1,1,1,17919,1768748,17919,1,auto
37,femenino,Corrientes,secundario,autonomo,0,1,0,54,2,11,2,0,0,0.18,22285,0,0,999,0,1,1,0,22194,2864825,22194,1,salud
66,masculino,Buenos Aires,terciario,autonomo,3,1,0,63,2,15,10,0,0,0.67,22221,2,147677,696,0,1,1,1,21444,4431792,21444,0,ninguno
41,masculino,San Juan,secundario,empleado,3,0,0,36,3,23,2,0,0,0.09,26699,0,0,999,0,0,1,0,0,3774199,7327,1,auto
23,femenino,Salta,secundario,autonomo,3,1,0,108,2,7,0,0,0,0.0,34290,0,0,999,0,0,1,1,9790,3701473,9790,1,auto
46,femenino,Entre Ríos,universitario,profesional,2,1,1,93,3,23,17,0,0,0.74,43328,0,0,999,1,1,0,1,21208,3318767,21208,1,vida
69,masculino,Neuquén,secundario,profesional,2,1,1,46,0,10,5,0,0,0.5,40440,0,0,999,1,1,0,1,13304,2468067,13304,1,vida
33,femenino,San Luis,universitario,autonomo,3,0,0,20,0,13,10,0,0,0.77,8676,0,0,999,0,0,1,0,0,3517721,4036,1,auto
42,femenino,Santiago del Estero,terciario,empleado,0,1,0,76,2,20,7,0,0,0.35,25299,0,0,999,0,0,1,0,5323,1338537,5323,1,salud
42,masculino,La Pampa,universitario,empleado,3,1,1,71,1,20,11,0,0,0.55,8712,0,0,999,0,1,1,1,25212,643492,25212,1,auto
51,femenino,Mendoza,universitario,desocupado,3,0,1,42,0,20,7,13,0,0.35,20585,0,0,999,0,0,0,1,5948,2225690,5948,0,ninguno
40,masculino,Tucumán,terciario,profesional,2,1,0,102,3,6,3,0,0,0.5,33140,0,0,999,0,0,0,1,4784,4287152,4784,1,vida
26,masculino,Catamarca,universitario,autonomo,2,0,1,83,0,8,4,0,0,0.5,10448,0,0,999,1,0,1,1,22260,637478,22260,1,hogar
47,masculino,San Juan,primario,empleado,2,1,1,16,1,15,6,0,0,0.4,43892,1,146244,806,1,1,0,0,18870,569518,18870,1,vida
42,masculino,Formosa,universitario,desocupado,1,1,1,101,1,12,5,0,0,0.42,38653,0,0,999,1,0,1,1,19476,1204824,19476,0,ninguno
49,masculino,La Rioja,primario,desocupado,3,1,0,110,2,10,6,0,0,0.6,25256,0,0,999,0,1,0,0,4760,1469738,4760,0,ninguno
27,masculino,La Pampa,secundario,autonomo,2,0,0,109,2,8,0,0,0,0.0,40618,0,0,999,0,0,1,0,11540,2798354,11540,1,salud
57,femenino,Córdoba,secundario,empleado,2,0,1,41,2,12,3,9,0,0.25,22600,0,0,999,1,0,1,0,11622,2782369,11622,0,ninguno
39,femenino,Formosa,universitario,empleado,1,0,0,113,0,9,4,0,0,0.44,47443,0,0,999,0,0,1,1,21417,635024,21417,1,auto
62,masculino,La Pampa,primario,empleado,3,1,1,62,0,8,7,0,0,0.88,16303,0,0,999,1,0,0,0,11860,2866610,11860,1,vida
45,femenino,Entre Ríos,primario,profesional,0,1,1,41,3,14,1,0,0,0.07,33022,1,33368,51,1,0,1,0,5084,3228627,5084,1,salud
54,femenino,Salta,terciario,empleado,2,0,0,83,1,10,0,0,0,0.0,34401,0,0,999,0,0,1,1,8868,4178588,8868,1,hogar
21,femenino,Misiones,secundario,profesional,0,1,0,66,0,18,1,0,0,0.06,46205,0,0,999,0,0,1,1,9590,2833728,9590,1,auto
59,masculino,Formosa,secundario,profesional,2,0,1,52,3,9,5,0,0,0.56,10891,0,0,999,0,0,1,0,0,2468487,6452,1,salud
63,femenino,Chubut,universitario,empleado,3,1,0,81,0,19,5,0,0,0.26,13078,0,0,999,0,1,0,1,5226,1156228,5226,1,vida
26,masculino,Catamarca,primario,autonomo,2,0,0,11,2,17,11,0,0,0.65,49866,0,0,999,0,0,1,1,14394,1720682,14394,0,ninguno
33,masculino,Chaco,universitario,autonomo,3,0,1,37,1,19,1,0,0,0.05,48862,0,0,999,1,0,1,1,12104,1797325,12104,1,hogar
51,masculino,San Juan,universitario,autonomo,3,1,1,109,0,13,10,0,0,0.77,7787,0,0,999,1,1,0,0,13256,2127376,13256,1,vida
19,masculino,Corrientes,universitario,desocupado,1,0,1,24,3,17,10,7,1,0.59,46777,0,0,999,1,0,1,1,8044,3517193,8044,0,ninguno
34,masculino,Río Negro,terciario,empleado,0,0,1,75,2,11,6,0,0,0.55,41258,0,0,999,1,0,1,1,10812,2824797,10812,1,hogar
31,masculino,Córdoba,universitario,autonomo,1,1,1,29,3,17,1,0,0,0.06,37400,1,107561,889,1,1,0,1,19168,3634122,19168,1,vida
62,masculino,La Pampa,primario,empleado,3,1,1,62,0,8,7,0,0,0.88,16303,0,0,999,1,0,0,0,11860,2866610,11860,1,vida
20,femenino,Mendoza,secundario,empleado,2,1,1,97,0,7,7,0,0,1.0,22570,0,0,999,0,0,0,0,2773,4676852,2773,1,vida
68,femenino,Río Negro,secundario,autonomo,1,1,0,44,3,20,8,0,0,0.4,44353,2,72733,816,0,0,0,1,5457,916880,5457,0,ninguno
21,masculino,Corrientes,terciario,profesional,0,1,1,104,2,10,1,9,0,0.1,25545,0,0,999,0,0,0,1,7244,1213161,7244,0,ninguno
61,femenino,Entre Ríos,primario,empleado,0,1,1,6,3,17,9,0,0,0.53,12025,0,0,999,1,0,1,0,6402,908177,6402,0,ninguno
39,masculino,Catamarca,secundario,empleado,3,1,1,58,1,6,1,0,0,0.17,22384,0,0,999,1,0,0,1,20334,2997537,20334,1,vida
62,masculino,Chaco,primario,empleado,2,0,1,90,0,22,22,0,0,1.0,43392,0,0,999,1,0,0,1,12972,1697162,12972,1,vida
27,femenino,Tucumán,terciario,empleado,1,0,0,38,2,9,7,0,0,0.78,49717,0,0,999,0,0,1,1,8607,3480672,8607,1,auto
49,femenino,Catamarca,universitario,desocupado,3,0,0,94,3,22,12,0,0,0.55,46984,0,0,999,0,0,1,0,12348,1444461,12348,0,ninguno
40,masculino,Mendoza,secundario,profesional,1,0,1,118,1,10,10,0,0,1.0,14187,0,0,999,1,0,1,1,31560,3518967,31560,1,hogar
20,femenino,Buenos Aires,primario,desocupado,0,1,0,76,0,21,16,0,0,0.76,14484,0,0,999,0,1,1,1,15225,3358214,15225,0,ninguno
69,femenino,Santa Cruz,universitario,empleado,1,1,0,84,1,20,6,0,0,0.3,19662,1,147894,427,0,0,0,1,11078,902016,11078,1,vida
35,masculino,Río Negro,terciario,empleado,1,1,0,20,1,15,8,0,0,0.53,13984,0,0,999,0,0,1,0,0,4288963,2094,1,salud
22,femenino,Tierra del Fuego,universitario,desocupado,1,0,1,117,0,15,1,0,0,0.07,42564,0,0,999,1,0,0,1,7749,791799,7749,0,ninguno
