edad,genero,hijos,vivienda_propia,posee_auto,antiguedad_cliente,cantidad_polizas,cuotas_impagas,costo_mensual_total_seguro,suma_asegurada_total,prima_promedio,tiene_auto,tiene_hogar,tiene_vida,tiene_salud,cantidad_siniestros,monto_promedio_siniestros,dias_desde_ultimo_siniestro,ocupacion,estado_civil,adquirio,producto_objetivo,provincia
18,masculino,1,0,0,4,3.0,0,596700.0,55271314.0,198900.0,0,1,1,1,0,0,999,estudiante,soltero,1,vida,Neuquén
26,masculino,2,0,1,56,3.0,0,891192.0,95216730.0,297064.0,0,1,1,1,1,466750,727,autónomo,viudo,1,auto,Córdoba
18,masculino,0,1,1,12,1.0,0,95945.0,6908040.0,95945.0,0,0,0,1,0,0,999,estudiante,soltero,1,hogar,Buenos Aires
55,femenino,3,1,1,100,1.0,1,83751.0,9380112.0,83751.0,1,0,0,0,0,0,999,empleado,casado,1,hogar,Buenos Aires
18,masculino,0,0,0,4,3.0,0,596700.0,55271314.0,198900.0,0,1,1,1,0,0,999,estudiante,soltero,1,vida,Resto
52,femenino,1,1,1,12,1.0,0,110849.0,11971692.0,110849.0,0,0,0,1,0,0,999,empleado,viudo,1,auto,Buenos Aires
28,femenino,1,1,1,4,2.0,1,243572.0,19565098.0,121786.0,1,0,0,1,0,0,999,empleado,divorciado,0,ninguno,Buenos Aires
42,masculino,3,1,1,4,1.0,1,173097.0,17309700.0,173097.0,0,1,0,0,0,0,999,desempleado,casado,0,ninguno,Resto
30,femenino,0,0,0,100,1.0,0,96615.0,5217210.0,96615.0,1,0,0,0,0,0,999,empleado,soltero,1,salud,Santa Fe
33,masculino,0,0,1,4,3.0,0,406148.0,29254750.0,135382.66666666666,1,0,1,1,0,0,999,empleado,casado,1,vida,Resto
41,femenino,2,1,0,1,1.0,1,209331.0,11094543.0,209331.0,0,0,1,0,0,0,999,empleado,casado,0,ninguno,Buenos Aires
33,masculino,1,0,1,4,3.0,1,769822.0,109955742.0,256607.3333333333,1,0,1,1,0,0,999,empleado,casado,0,ninguno,Resto
46,femenino,1,1,1,7,1.0,3,262440.0,31755240.0,262440.0,0,0,0,1,0,0,999,autónomo,casado,0,ninguno,Entre Ríos
51,femenino,0,1,0,8,1.0,3,221969.0,20865086.0,221969.0,1,0,0,0,0,0,999,empleado,soltero,0,ninguno,Resto
18,femenino,0,0,0,1,3.0,1,584909.0,48084153.0,194969.66666666663,1,0,1,1,0,0,999,desempleado,soltero,0,ninguno,Resto
54,femenino,3,1,1,2,1.0,1,126046.0,11848324.0,126046.0,0,1,0,0,2,0,295,empleado,soltero,0,ninguno,Buenos Aires
28,femenino,0,1,1,1,1.0,1,222290.0,11559080.0,222290.0,0,0,1,0,0,0,999,empleado,soltero,0,ninguno,Resto
46,masculino,2,1,1,3,2.0,1,433248.0,49175881.0,216624.0,0,1,1,0,1,0,368,empresario,soltero,0,ninguno,Resto
59,femenino,2,1,1,19,2.0,0,419822.0,47134370.0,209911.0,0,1,0,1,2,0,684,empleado,casado,1,auto,Mendoza
32,femenino,2,0,0,1,2.0,1,349343.0,33800074.0,174671.5,0,0,1,1,0,0,999,autónomo,casado,0,ninguno,Mendoza
28,femenino,0,1,1,1,1.0,1,222290.0,11559080.0,222290.0,0,0,1,0,0,0,999,empleado,soltero,0,ninguno,Resto
34,masculino,1,0,1,2,2.0,1,504150.0,74489120.0,252075.0,0,1,0,1,2,0,366,empleado,divorciado,0,ninguno,Resto
46,masculino,2,1,1,3,2.0,1,433248.0,49175881.0,216624.0,0,1,1,0,1,0,368,empresario,soltero,0,ninguno,Resto
42,masculino,3,1,1,16,1.0,1,395430.0,49824180.0,395430.0,0,0,1,0,0,0,999,empleado,soltero,1,salud,Buenos Aires
28,femenino,1,1,1,4,2.0,1,243572.0,19565098.0,121786.0,1,0,0,1,0,0,999,empleado,divorciado,0,ninguno,Buenos Aires
30,femenino,1,1,0,118,2.0,0,365366.0,29959483.0,182683.0,1,0,1,0,0,0,999,autónomo,casado,1,hogar,Buenos Aires
47,femenino,3,0,0,72,3.0,0,795789.0,62348525.0,265263.0,1,1,1,0,0,0,999,empleado,soltero,1,salud,Buenos Aires
34,masculino,1,0,1,2,2.0,1,504150.0,74489120.0,252075.0,0,1,0,1,2,0,366,empleado,divorciado,0,ninguno,Resto
40,masculino,1,1,1,1,1.0,1,310630.0,20501580.0,310630.0,0,1,0,0,0,0,999,empleado,soltero,0,ninguno,Buenos Aires
19,masculino,0,1,1,2,1.0,1,374029.0,39647074.0,374029.0,0,1,0,0,1,0,730,estudiante,soltero,0,ninguno,Resto
44,femenino,1,0,1,15,2.0,0,511120.0,69132734.0,255560.0,0,0,1,1,0,0,999,empleado,divorciado,1,auto,Córdoba
33,masculino,0,0,1,4,3.0,1,378101.0,38609767.0,126033.66666666669,1,0,1,1,0,0,999,autónomo,casado,0,ninguno,Entre Ríos
34,masculino,1,0,1,2,2.0,1,504150.0,74489120.0,252075.0,0,1,0,1,2,0,366,empleado,divorciado,0,ninguno,Resto
33,masculino,2,0,1,4,3.0,1,378101.0,38609767.0,126033.66666666669,1,0,1,1,0,0,999,desempleado,casado,0,ninguno,Córdoba
20,femenino,0,0,0,0,1.0,0,166363.0,22292642.0,166363.0,0,1,0,0,0,0,999,empleado,casado,1,salud,Buenos Aires
29,femenino,1,0,1,5,2.0,1,322613.0,27689504.0,161306.5,1,1,0,0,1,0,314,empleado,divorciado,0,ninguno,Buenos Aires
35,masculino,0,1,1,71,2.0,0,521459.0,56354802.0,260729.5,0,1,1,0,0,0,999,empleado,casado,1,salud,Tucumán
42,masculino,3,1,1,4,1.0,1,173097.0,17309700.0,173097.0,0,1,0,0,0,0,999,desempleado,casado,0,ninguno,Resto
32,masculino,3,0,1,53,1.0,0,129985.0,12478560.0,129985.0,0,0,0,0,0,0,999,empleado,divorciado,1,salud,Buenos Aires
61,masculino,1,1,0,51,1.0,0,274780.0,19784160.0,274780.0,1,0,0,0,1,299532,330,empleado,divorciado,1,salud,Buenos Aires
40,masculino,0,1,1,24,2.0,0,475372.0,49344223.0,237686.0,0,0,1,1,0,0,999,empleado,soltero,1,hogar,Resto
59,femenino,2,1,0,57,3.0,0,664473.0,78270160.0,221491.0,1,0,1,1,0,0,999,empleado,soltero,1,hogar,Buenos Aires
19,masculino,1,0,1,12,1.0,0,107805.0,8408790.0,107805.0,0,1,0,0,0,0,999,estudiante,soltero,1,salud,Córdoba
51,femenino,3,1,1,76,1.0,0,297224.0,26452936.0,297224.0,0,0,1,0,1,0,705,autónomo,casado,1,salud,Buenos Aires
24,masculino,0,1,0,48,2.0,2,548538.0,70713288.0,274269.0,0,1,1,0,0,0,999,estudiante,soltero,1,salud,Santa Fe
52,masculino,0,1,1,48,1.0,0,257523.0,30902760.0,257523.0,0,0,0,1,0,0,999,empleado,divorciado,1,auto,Buenos Aires
52,femenino,2,0,0,5,1.0,1,322127.0,23193144.0,322127.0,0,0,1,0,0,0,999,autónomo,viudo,0,ninguno,Entre Ríos
32,femenino,2,0,0,1,2.0,1,349343.0,33800074.0,174671.5,0,0,1,1,0,0,999,autónomo,casado,0,ninguno,Mendoza
29,femenino,1,0,1,5,2.0,1,322613.0,27689504.0,161306.5,1,1,0,0,1,0,314,empleado,divorciado,0,ninguno,Buenos Aires
28,femenino,0,1,1,1,1.0,1,222290.0,11559080.0,222290.0,0,0,1,0,0,0,999,empleado,soltero,0,ninguno,Resto
33,masculino,1,0,1,4,3.0,1,769822.0,109955742.0,256607.3333333333,1,0,1,1,0,0,999,empleado,casado,0,ninguno,Resto
54,femenino,1,1,1,2,1.0,1,163192.0,23336456.0,163192.0,0,1,0,0,0,0,999,empleado,soltero,0,ninguno,Buenos Aires
40,femenino,2,1,1,23,2.0,0,562528.0,58232477.0,281264.0,0,1,0,1,0,0,999,empleado,divorciado,1,auto,Buenos Aires
34,masculino,1,0,1,2,2.0,1,504150.0,74489120.0,252075.0,0,1,0,1,2,0,366,empleado,divorciado,0,ninguno,Resto
54,femenino,3,1,1,2,1.0,1,126046.0,11848324.0,126046.0,0,1,0,0,2,0,295,empleado,soltero,0,ninguno,Buenos Aires
33,masculino,0,0,1,4,3.0,1,378101.0,38609767.0,126033.66666666669,1,0,1,1,0,0,999,autónomo,casado,0,ninguno,Entre Ríos
42,masculino,3,1,1,16,1.0,0,395430.0,49824180.0,395430.0,0,0,1,0,0,0,999,autónomo,soltero,1,salud,Buenos Aires
32,femenino,2,0,0,1,2.0,1,349343.0,33800074.0,174671.5,0,0,1,1,0,0,999,autónomo,casado,0,ninguno,Mendoza
28,femenino,1,0,1,96,1.0,0,96874.0,14240478.0,96874.0,0,0,0,1,0,0,999,autónomo,viudo,1,auto,Buenos Aires
40,masculino,0,1,1,1,1.0,1,310630.0,20501580.0,310630.0,0,1,0,0,0,0,999,empleado,soltero,0,ninguno,Resto
28,femenino,0,1,1,4,2.0,1,243572.0,19565098.0,121786.0,1,0,0,1,0,0,999,empleado,divorciado,0,ninguno,Buenos Aires
48,masculino,3,0,1,95,2.0,2,359993.0,47107073.0,179996.5,1,0,1,0,0,0,999,empleado,casado,1,salud,Buenos Aires
26,femenino,2,0,1,5,1.0,1,268151.0,14748305.0,268151.0,1,0,0,0,1,0,359,empleado,casado,0,ninguno,Mendoza
25,femenino,0,0,0,60,2.0,0,547442.0,55409753.0,273721.0,0,0,1,1,0,0,999,estudiante,soltero,1,vida,Buenos Aires
50,femenino,0,0,0,114,3.0,2,567915.0,41389925.0,189305.0,1,0,1,1,0,0,999,desempleado,casado,1,vida,Buenos Aires
24,femenino,1,1,0,48,1.0,0,176640.0,11304960.0,176640.0,0,0,0,1,0,0,999,empleado,casado,1,hogar,Córdoba
19,masculino,0,0,0,12,2.0,0,445075.0,41732166.0,222537.5,0,1,0,1,0,0,999,estudiante,soltero,1,vida,Santa Fe
52,masculino,2,1,1,61,1.0,0,146588.0,18763264.0,146588.0,1,0,0,0,1,0,625,empleado,soltero,1,hogar,Resto
54,femenino,1,1,1,1,1.0,1,218120.0,24865680.0,218120.0,0,0,0,1,1,0,710,empleado,casado,0,ninguno,Resto
24,masculino,1,1,1,29,1.0,0,243142.0,20667070.0,243142.0,1,0,0,0,0,0,999,empleado,casado,1,salud,Córdoba
19,masculino,0,1,1,2,1.0,1,374029.0,39647074.0,374029.0,0,1,0,0,1,0,730,estudiante,soltero,0,ninguno,Resto
46,femenino,1,1,1,7,1.0,3,262440.0,31755240.0,262440.0,0,0,0,1,0,0,999,autónomo,casado,0,ninguno,Entre Ríos
35,femenino,1,1,1,64,2.0,3,532743.0,46881384.0,266371.5,0,0,1,1,0,0,999,desempleado,soltero,1,auto,Santa Fe
18,femenino,0,0,0,1,3.0,1,584909.0,48084153.0,194969.66666666663,1,0,1,1,0,0,999,desempleado,soltero,0,ninguno,Resto
32,femenino,2,0,0,1,2.0,0,349343.0,33800074.0,174671.5,0,0,1,1,0,0,999,empleado,casado,1,vida,Buenos Aires
30,femenino,2,1,0,88,3.0,0,621648.0,69252357.0,207216.0,0,1,1,1,0,0,999,empleado,casado,1,vida,Resto
26,femenino,2,0,1,5,1.0,1,268151.0,14748305.0,268151.0,1,0,0,0,1,0,359,empleado,casado,0,ninguno,Mendoza
33,masculino,2,0,1,4,3.0,1,378101.0,38609767.0,126033.66666666669,1,0,1,1,0,0,999,empleado,casado,0,ninguno,Resto
54,femenino,1,1,1,2,1.0,1,163192.0,23336456.0,163192.0,0,1,0,0,0,0,999,empleado,soltero,0,ninguno,Buenos Aires
33,femenino,1,1,0,41,3.0,0,748879.0,64965961.0,249626.3333333333,0,1,1,1,0,0,999,autónomo,divorciado,1,vida,Buenos Aires
46,femenino,1,1,1,7,1.0,3,262440.0,31755240.0,262440.0,0,0,0,1,0,0,999,autónomo,casado,0,ninguno,Entre Ríos
40,masculino,0,1,1,1,1.0,1,310630.0,20501580.0,310630.0,0,1,0,0,0,0,999,empleado,soltero,0,ninguno,Resto
26,masculino,0,1,1,72,2.0,0,462390.0,29787374.0,231195.0,0,0,1,1,2,375366,540,empleado,divorciado,1,hogar,Buenos Aires
65,femenino,3,1,1,107,2.0,0,465522.0,50108855.0,232761.0,1,0,1,0,0,0,999,jubilado,casado,1,salud,Buenos Aires
46,masculino,2,1,1,3,2.0,1,400596.0,28495308.0,200298.0,0,1,1,0,0,0,999,empresario,soltero,0,ninguno,Mendoza
33,femenino,3,1,0,41,3.0,0,646527.0,65339357.0,215509.0,0,1,1,1,0,0,999,autónomo,divorciado,1,vida,Resto
42,masculino,3,1,1,4,1.0,1,173097.0,17309700.0,173097.0,0,1,0,0,0,0,999,desempleado,casado,0,ninguno,Resto
18,femenino,0,0,0,1,3.0,1,584909.0,48084153.0,194969.66666666663,1,0,1,1,0,0,999,estudiante,soltero,0,ninguno,Santa Fe
46,masculino,2,1,1,3,2.0,1,400596.0,28495308.0,200298.0,0,1,1,0,0,0,999,empresario,soltero,0,ninguno,Mendoza
46,masculino,2,1,1,3,2.0,1,433248.0,49175881.0,216624.0,0,1,1,0,1,0,368,empresario,soltero,0,ninguno,Resto
40,masculino,0,1,1,1,1.0,1,310630.0,20501580.0,310630.0,0,1,0,0,0,0,999,empleado,soltero,0,ninguno,Resto
48,femenino,0,1,1,112,3.0,0,522819.0,44197020.0,174273.0,0,1,1,1,0,0,999,empleado,divorciado,1,auto,Buenos Aires
66,femenino,1,1,0,73,2.0,0,444613.0,57597706.0,222306.5,0,0,1,1,0,0,999,empresario,soltero,1,hogar,Resto
33,masculino,0,0,1,4,3.0,1,378101.0,38609767.0,126033.66666666669,1,0,1,1,0,0,999,autónomo,casado,0,ninguno,Entre Ríos
24,femenino,0,0,1,48,1.0,0,256520.0,24112880.0,256520.0,0,0,0,1,0,0,999,estudiante,casado,1,auto,Córdoba
33,masculino,0,0,1,4,3.0,1,378101.0,38609767.0,126033.66666666669,1,0,1,1,0,0,999,autónomo,casado,0,ninguno,Entre Ríos
28,femenino,2,1,1,1,1.0,1,222290.0,11559080.0,222290.0,0,0,1,0,0,0,999,autónomo,soltero,0,ninguno,Buenos Aires
25,femenino,0,0,1,60,2.0,0,387234.0,43587048.0,193617.0,1,0,0,1,0,0,999,estudiante,casado,1,vida,Buenos Aires
40,masculino,1,1,1,1,1.0,1,310630.0,20501580.0,310630.0,0,1,0,0,0,0,999,empleado,soltero,0,ninguno,Buenos Aires
56,masculino,2,1,1,72,1.0,0,206246.0,30936900.0,206246.0,0,0,0,1,1,731872,88,empresario,divorciado,1,auto,Entre Ríos
46,masculino,2,1,1,3,2.0,1,400596.0,28495308.0,200298.0,0,1,1,0,0,0,999,empresario,soltero,0,ninguno,Mendoza
24,masculino,1,1,1,29,1.0,0,243142.0,20667070.0,243142.0,1,0,0,0,0,0,999,estudiante,casado,1,salud,Buenos Aires
54,femenino,1,1,1,1,1.0,1,218120.0,24865680.0,218120.0,0,0,0,1,1,0,710,empleado,casado,0,ninguno,Resto
54,femenino,1,1,1,1,1.0,1,218120.0,24865680.0,218120.0,0,0,0,1,1,0,710,empleado,casado,0,ninguno,Resto
46,masculino,2,1,1,3,2.0,1,400596.0,28495308.0,200298.0,0,1,1,0,0,0,999,empresario,soltero,0,ninguno,Mendoza
51,masculino,1,1,1,38,1.0,0,207908.0,26612224.0,207908.0,1,0,0,0,0,0,999,empleado,casado,1,hogar,Buenos Aires
34,masculino,1,0,1,2,2.0,1,504150.0,74489120.0,252075.0,0,1,0,1,2,0,366,empleado,divorciado,0,ninguno,Resto
40,femenino,0,0,0,83,3.0,0,432257.0,29556082.0,144085.66666666666,0,1,1,1,0,0,999,empleado,casado,1,vida,Córdoba
49,femenino,3,1,0,99,1.0,0,138978.0,13480866.0,138978.0,1,0,0,0,0,0,999,desempleado,soltero,1,salud,Resto
32,femenino,2,0,0,1,2.0,1,349343.0,33800074.0,174671.5,0,0,1,1,0,0,999,autónomo,casado,0,ninguno,Mendoza
29,femenino,1,1,0,4,2.0,1,491124.0,41245452.0,245562.0,0,0,1,1,0,0,999,empleado,casado,0,ninguno,Santa Fe
46,masculino,3,1,1,75,1.0,0,372830.0,55551670.0,372830.0,0,1,0,0,0,0,999,empleado,casado,1,salud,Buenos Aires
33,masculino,0,0,1,4,3.0,0,769822.0,109955742.0,256607.3333333333,1,0,1,1,0,0,999,empleado,casado,1,vida,Buenos Aires
62,femenino,0,1,0,35,1.0,0,259924.0,31190880.0,259924.0,0,0,0,1,0,0,999,desempleado,casado,1,hogar,Entre Ríos
40,femenino,0,0,0,83,3.0,0,432257.0,29556082.0,144085.66666666666,0,1,1,1,0,0,999,desempleado,casado,1,vida,Córdoba
53,femenino,1,0,1,83,1.0,3,174939.0,13295364.0,174939.0,0,1,0,0,0,0,999,autónomo,casado,1,salud,Buenos Aires
63,masculino,3,0,0,52,2.0,0,380920.0,52576778.0,190460.0,0,0,1,1,1,0,80,empleado,casado,1,vida,Buenos Aires
34,masculino,0,1,1,40,1.0,3,182047.0,11468961.0,182047.0,0,0,1,0,0,0,999,empleado,soltero,1,salud,Buenos Aires
42,masculino,3,1,1,4,1.0,1,173097.0,17309700.0,173097.0,0,1,0,0,0,0,999,desempleado,casado,0,ninguno,Resto
42,masculino,3,1,1,4,1.0,1,173097.0,17309700.0,173097.0,0,1,0,0,0,0,999,desempleado,casado,0,ninguno,Resto
40,masculino,2,1,1,73,1.0,0,145217.0,10310407.0,145217.0,0,0,0,1,0,0,999,empleado,soltero,1,vida,Santa Fe
28,femenino,1,1,1,4,2.0,1,243572.0,19565098.0,121786.0,1,0,0,1,0,0,999,empleado,divorciado,0,ninguno,Buenos Aires
59,femenino,2,1,1,19,2.0,0,419822.0,47134370.0,209911.0,0,1,0,1,2,0,684,empleado,casado,1,auto,Mendoza
52,femenino,3,1,1,79,3.0,0,721186.0,58161686.0,240395.3333333333,1,1,1,0,0,0,999,empresario,divorciado,1,salud,Córdoba
42,masculino,3,1,0,78,2.0,0,417961.0,45433689.0,208980.5,1,0,0,1,0,0,999,autónomo,casado,1,hogar,Tucumán
26,masculino,0,1,0,53,2.0,0,327664.0,25299480.0,163832.0,0,1,0,1,1,902162,402,empleado,soltero,1,vida,Córdoba
26,femenino,2,0,1,5,1.0,1,268151.0,14748305.0,268151.0,1,0,0,0,1,0,359,empleado,casado,0,ninguno,Mendoza
50,femenino,3,0,1,118,2.0,0,518882.0,46572849.0,259441.0,0,1,1,0,0,0,999,empleado,soltero,1,auto,Resto
54,femenino,1,1,1,1,1.0,1,218120.0,24865680.0,218120.0,0,0,0,1,1,0,710,empleado,casado,0,ninguno,Resto
33,masculino,2,0,1,4,3.0,1,378101.0,38609767.0,126033.66666666669,1,0,1,1,0,0,999,empleado,casado,0,ninguno,Resto
69,masculino,0,1,0,78,2.0,0,434727.0,34053552.0,217363.5,0,1,0,1,1,0,367,jubilado,casado,1,vida,Buenos Aires
58,femenino,1,0,1,84,1.0,0,247184.0,19527536.0,247184.0,0,0,0,1,0,0,999,autónomo,soltero,1,auto,Santa Fe
21,masculino,0,1,0,6,1.0,0,100674.0,12181554.0,100674.0,1,0,0,0,0,0,999,estudiante,casado,1,hogar,Córdoba
66,femenino,0,1,1,86,1.0,1,226267.0,23305501.0,226267.0,1,0,0,0,0,0,999,jubilado,soltero,1,salud,Córdoba
18,masculino,0,0,0,4,3.0,0,596700.0,55271314.0,198900.0,0,1,1,1,0,0,999,estudiante,soltero,1,vida,Resto
26,masculino,0,0,1,56,3.0,0,891192.0,95216730.0,297064.0,0,1,1,1,1,466750,727,desempleado,viudo,1,auto,Buenos Aires
30,femenino,0,1,0,88,3.0,3,450759.0,60349424.0,150253.0,0,1,1,1,0,0,999,empleado,casado,1,vida,Buenos Aires
28,masculino,3,1,1,23,1.0,0,227924.0,23020324.0,227924.0,0,0,0,1,0,0,999,empleado,casado,1,hogar,Mendoza
28,femenino,1,1,1,4,2.0,1,310607.0,33287610.0,155303.5,1,0,0,1,0,0,999,empleado,divorciado,0,ninguno,Tucumán
54,femenino,1,1,1,1,1.0,1,218120.0,24865680.0,218120.0,0,0,0,1,1,0,710,empleado,casado,0,ninguno,Resto
54,masculino,2,0,1,40,1.0,1,108786.0,14359752.0,108786.0,0,0,0,1,0,0,999,desempleado,viudo,1,auto,Buenos Aires
54,femenino,1,1,1,1,1.0,1,218120.0,24865680.0,218120.0,0,0,0,1,1,0,710,empleado,casado,0,ninguno,Resto
56,masculino,2,1,1,72,1.0,0,206246.0,30936900.0,206246.0,0,0,0,1,1,731872,88,empresario,divorciado,1,auto,Entre Ríos
54,femenino,1,1,1,1,1.0,1,218120.0,24865680.0,218120.0,0,0,0,1,1,0,710,empleado,casado,0,ninguno,Resto
32,femenino,2,0,0,1,2.0,1,349343.0,33800074.0,174671.5,0,0,1,1,0,0,999,autónomo,casado,0,ninguno,Mendoza
57,masculino,0,0,1,46,3.0,0,569556.0,60931296.0,189852.0,1,1,0,1,0,0,999,empleado,casado,1,vida,Resto
30,masculino,2,1,1,49,1.0,0,169478.0,18473102.0,169478.0,0,0,0,1,0,0,999,empleado,soltero,1,auto,Buenos Aires
54,femenino,3,1,1,2,1.0,1,126046.0,11848324.0,126046.0,0,1,0,0,2,0,295,empleado,soltero,0,ninguno,Buenos Aires
26,femenino,2,0,1,5,1.0,1,268151.0,14748305.0,268151.0,1,0,0,0,1,0,359,empleado,casado,0,ninguno,Mendoza
18,femenino,0,0,0,1,3.0,0,584909.0,48084153.0,194969.66666666663,1,0,1,1,0,0,999,estudiante,soltero,1,vida,Buenos Aires
65,femenino,0,1,0,2,2.0,0,357854.0,38992329.0,178927.0,0,1,0,1,0,0,999,jubilado,soltero,1,vida,Buenos Aires
51,masculino,2,1,1,38,1.0,0,265028.0,24382576.0,265028.0,1,0,0,0,0,0,999,autónomo,casado,1,salud,Buenos Aires
53,masculino,0,1,1,57,1.0,0,133916.0,14061180.0,133916.0,0,0,0,1,0,0,999,empresario,soltero,1,auto,Buenos Aires
25,masculino,1,0,1,60,1.0,0,279720.0,20419560.0,279720.0,0,0,0,1,0,0,999,empleado,divorciado,1,auto,Entre Ríos
69,masculino,0,1,0,78,2.0,0,434727.0,34053552.0,217363.5,0,1,0,1,1,0,367,jubilado,casado,1,vida,Buenos Aires
23,femenino,0,1,1,36,2.0,0,279588.0,28559514.0,139794.0,0,0,1,1,0,0,999,estudiante,divorciado,1,auto,Buenos Aires
55,masculino,2,1,1,49,1.0,0,289830.0,24055890.0,289830.0,0,0,0,1,0,0,999,empleado,casado,1,auto,Entre Ríos
47,masculino,0,1,0,53,1.0,0,144013.0,10224923.0,144013.0,0,0,0,1,0,0,999,empleado,casado,1,hogar,Resto
22,femenino,1,1,1,24,1.0,1,238387.0,17879025.0,238387.0,0,0,0,1,0,0,999,empleado,soltero,1,hogar,Buenos Aires
44,femenino,0,1,0,27,2.0,0,484119.0,49775161.0,242059.5,1,0,0,1,0,0,999,empleado,soltero,1,hogar,Santa Fe
59,femenino,0,0,1,15,2.0,0,273792.0,27372064.0,136896.0,0,1,0,1,0,0,999,autónomo,casado,1,auto,Buenos Aires
32,femenino,2,0,0,1,2.0,1,349343.0,33800074.0,174671.5,0,0,1,1,0,0,999,autónomo,casado,0,ninguno,Mendoza
41,femenino,2,1,0,1,1.0,1,209331.0,11094543.0,209331.0,0,0,1,0,0,0,999,empleado,casado,0,ninguno,Buenos Aires
54,femenino,1,1,1,1,1.0,1,218120.0,24865680.0,218120.0,0,0,0,1,1,0,710,empleado,casado,0,ninguno,Resto
45,femenino,1,0,1,100,2.0,0,541979.0,47469493.0,270989.5,0,1,1,0,0,0,999,desempleado,soltero,1,auto,Resto
34,masculino,2,1,1,105,1.0,0,196106.0,24513250.0,196106.0,1,0,0,0,0,0,999,empleado,casado,1,hogar,Resto
64,masculino,0,1,1,58,2.0,0,202348.0,24749992.0,101174.0,1,0,0,1,0,0,999,empleado,soltero,1,hogar,Córdoba
37,masculino,0,0,1,49,2.0,0,661212.0,62661422.0,330606.0,1,0,1,0,0,0,999,empleado,soltero,1,salud,Resto
54,femenino,1,1,1,1,1.0,1,218120.0,24865680.0,218120.0,0,0,0,1,1,0,710,empleado,casado,0,ninguno,Resto
25,masculino,1,1,1,58,2.0,1,547799.0,61561612.0,273899.5,0,1,0,1,0,0,999,empleado,soltero,1,auto,Resto
50,masculino,2,0,1,80,1.0,0,283031.0,25189759.0,283031.0,0,0,0,1,0,0,999,empleado,casado,1,vida,Buenos Aires
33,masculino,1,0,1,90,2.0,1,487724.0,56923631.0,243862.0,0,1,0,1,1,0,663,autónomo,casado,1,auto,Buenos Aires
25,femenino,1,0,0,60,2.0,0,547442.0,55409753.0,273721.0,0,0,1,1,0,0,999,estudiante,soltero,1,vida,Buenos Aires
33,femenino,2,0,1,104,1.0,0,135803.0,14666724.0,135803.0,0,0,1,0,0,0,999,empleado,casado,1,salud,Buenos Aires
41,femenino,2,1,0,1,1.0,1,209331.0,11094543.0,209331.0,0,0,1,0,0,0,999,empleado,casado,0,ninguno,Buenos Aires
33,masculino,0,0,1,4,3.0,1,378101.0,38609767.0,126033.66666666669,1,0,1,1,0,0,999,autónomo,casado,0,ninguno,Entre Ríos
62,femenino,0,1,0,35,1.0,0,259924.0,31190880.0,259924.0,0,0,0,1,0,0,999,desempleado,casado,1,hogar,Entre Ríos
54,femenino,1,1,0,70,1.0,0,260356.0,34887704.0,260356.0,0,0,0,1,0,0,999,empresario,soltero,1,hogar,Córdoba
22,femenino,0,1,1,24,1.0,0,238387.0,17879025.0,238387.0,0,0,0,1,0,0,999,estudiante,soltero,1,auto,Santa Fe
44,masculino,0,0,1,78,1.0,0,81668.0,10535172.0,81668.0,0,0,0,1,0,0,999,empleado,soltero,1,auto,Córdoba
52,femenino,3,1,1,14,1.0,3,125161.0,13642549.0,125161.0,0,0,0,1,0,0,999,empleado,divorciado,1,hogar,Buenos Aires
41,femenino,2,1,0,1,1.0,1,209331.0,11094543.0,209331.0,0,0,1,0,0,0,999,empleado,casado,0,ninguno,Buenos Aires
40,masculino,0,1,1,1,1.0,1,310630.0,20501580.0,310630.0,0,1,0,0,0,0,999,empleado,soltero,0,ninguno,Resto
26,masculino,3,0,1,27,1.0,0,165590.0,20698750.0,165590.0,0,0,0,1,1,534718,352,empleado,divorciado,1,auto,Buenos Aires
55,masculino,2,1,1,104,1.0,1,299124.0,17050068.0,299124.0,0,0,0,1,0,0,999,empleado,soltero,1,auto,Buenos Aires
37,masculino,3,1,1,83,2.0,0,435664.0,48980761.0,217832.0,0,0,1,1,0,0,999,autónomo,casado,1,auto,Córdoba
46,masculino,2,1,1,3,2.0,1,433248.0,49175881.0,216624.0,0,1,1,0,1,0,368,empresario,soltero,0,ninguno,Resto
30,femenino,3,0,0,5,2.0,1,315063.0,32080194.0,157531.5,1,0,0,1,0,0,999,empleado,casado,0,ninguno,Buenos Aires
26,masculino,0,1,1,72,2.0,0,462390.0,29787374.0,231195.0,0,0,1,1,2,375366,540,empleado,divorciado,1,hogar,Buenos Aires
26,femenino,2,0,1,5,1.0,1,268151.0,14748305.0,268151.0,1,0,0,0,1,0,359,empleado,casado,0,ninguno,Mendoza
29,femenino,1,0,1,5,2.0,1,322613.0,27689504.0,161306.5,1,1,0,0,1,0,314,empleado,divorciado,0,ninguno,Buenos Aires
50,femenino,0,0,1,118,2.0,0,518882.0,46572849.0,259441.0,0,1,1,0,0,0,999,empleado,soltero,1,salud,Resto
26,masculino,0,0,1,56,3.0,0,891192.0,95216730.0,297064.0,0,1,1,1,1,466750,727,desempleado,viudo,1,auto,Buenos Aires
34,masculino,2,1,0,15,2.0,0,391639.0,40445534.0,195819.5,0,0,1,1,0,0,999,empleado,divorciado,1,hogar,Buenos Aires
33,masculino,0,0,0,48,2.0,0,346705.0,44934625.0,173352.5,0,1,0,1,1,0,214,autónomo,soltero,1,vida,Buenos Aires
