
persona_id,edad,genero,preferencia_contacto,antiguedad_cliente,hijos,ocupacion,ingresos_mensuales,cantidad_polizas,suma_asegurada_total,prima_promedio,cantidad_pagos,cuotas_cumplidas,cuotas_impagas,pagos_parciales,ratio_cuotas_cumplidas,monto_promedio_pago,cantidad_siniestros,monto_promedio_siniestro,dias_desde_ultimo_siniestro,tiene_auto,tiene_hogar,tiene_vida,tiene_salud,tiene_accidentes,tiene_mascotas,tiene_riesgos,producto_objetivo,adquirio
1130,42,0,0,4.86,2,1,229594,2,440000,8600.0,50,44,4,2,0.88,731.78,2,54070.5,1228,1,0,0,0,0,0,0,2,1
1131,33,1,0,0.79,1,1,137800,3,765000,10329.0,87,72,7,8,0.83,861.42,1,183423.0,1075,1,0,0,1,0,0,0,2,1
1132,60,1,1,0.9,2,2,584934,2,795000,10733.0,38,27,6,5,0.71,971.76,1,73658.0,460,1,0,0,1,0,0,0,3,1
1133,66,0,1,0.72,1,2,270748,2,744000,9899.5,45,35,3,7,0.78,809.05,0,0.0,-1,1,1,0,0,0,0,0,3,1
1134,45,1,0,3.26,0,1,232395,1,147000,8657.0,13,9,1,3,0.69,792.43,1,112608.0,1616,0,0,0,0,1,0,0,6,1
1135,22,0,1,3.12,0,2,92720,2,874000,11125.0,30,24,2,4,0.8,998.22,0,0.0,-1,0,1,0,0,0,0,1,5,1
1136,26,1,1,0.94,1,1,276313,1,200000,9540.0,25,20,1,4,0.8,796.51,2,94375.5,1559,1,0,0,0,0,0,0,5,0
1137,59,0,0,1.62,1,2,699211,2,1163000,14285.5,50,36,7,7,0.72,1233.9,2,395788.0,234,0,0,1,0,0,0,1,4,0
1138,65,1,0,2.52,3,4,146156,1,390000,8780.0,25,18,5,2,0.72,749.68,2,68717.5,530,1,0,0,0,0,0,0,3,1
1139,45,0,0,1.92,0,1,142076,3,845000,12843.0,63,54,0,9,0.86,941.04,4,161093.25,140,1,0,0,1,0,0,0,2,0
1140,58,1,0,4.2,3,1,341213,1,408000,13152.0,6,3,2,1,0.5,1025.46,0,0.0,-1,0,0,1,0,0,0,0,4,0
1141,69,1,1,2.11,3,1,305065,1,352000,6237.0,37,29,5,3,0.78,506.95,0,0.0,-1,0,1,0,0,0,0,0,1,0
1142,53,1,1,3.96,0,1,161048,1,91000,5048.0,13,10,2,1,0.77,426.59,2,40817.0,978,0,0,0,0,1,0,0,1,0
1143,54,1,1,3.15,3,1,341630,3,1130000,13166.0,41,33,3,5,0.8,1101.01,2,56190.0,91,1,0,0,1,0,0,0,2,0
1144,40,1,1,2.64,1,1,282208,2,666000,7699.0,36,28,3,5,0.78,632.42,0,0.0,-1,0,1,0,0,1,0,0,4,0
1145,67,1,1,1.5,1,3,33187,2,486000,10870.5,39,31,4,4,0.79,913.58,1,54964.0,88,1,0,1,0,0,0,0,4,0
1146,35,1,0,2.02,2,4,177498,1,338000,11326.0,22,18,3,1,0.82,949.1,1,245998.0,477,0,0,0,0,0,0,1,5,1
1147,50,1,0,2.12,2,4,158046,1,160000,12428.0,24,21,3,0,0.88,1028.99,0,0.0,-1,1,0,0,0,0,0,0,2,0
1148,37,0,0,2.96,0,5,111175,1,315000,8975.0,14,11,1,2,0.79,764.21,0,0.0,-1,0,0,0,0,1,0,0,6,0
1149,27,0,0,3.83,2,2,679360,2,564000,11645.5,16,13,1,2,0.81,1106.42,0,0.0,-1,1,0,1,0,0,0,0,5,0
1150,67,0,1,2.3,0,2,476058,2,810000,15387.5,61,44,8,9,0.72,1291.96,2,127746.0,761,0,0,0,1,0,0,0,3,1
1151,58,0,0,3.96,4,2,401221,1,120000,14734.0,25,20,2,3,0.8,1238.02,0,0.0,-1,0,0,1,0,0,0,0,4,0
1152,68,1,1,0.42,1,2,344189,2,755000,11799.5,50,41,5,4,0.82,951.21,0,0.0,-1,1,0,0,0,0,0,1,2,0
1153,45,0,0,3.4,0,1,174401,2,552000,14009.0,38,31,5,2,0.82,1169.09,3,178256.67,191,0,0,1,1,0,0,0,1,1
1154,30,1,1,0.52,1,2,67356,2,250000,9603.0,38,29,4,5,0.76,871.36,2,62277.5,274,1,1,0,0,0,0,0,3,1
1155,23,1,1,4.76,2,3,19644,1,300000,7570.0,13,11,2,0,0.85,679.46,3,70511.33,116,1,0,0,0,0,0,0,5,1
1156,30,0,1,0.44,2,2,501507,3,1160000,9612.0,63,52,6,5,0.83,709.13,4,219107.75,227,1,0,1,0,0,0,0,2,1
1157,23,1,1,0.56,2,1,169837,1,435000,15774.0,37,31,3,3,0.84,1297.25,0,0.0,-1,0,0,0,1,0,0,0,3,1
1158,60,0,1,2.58,2,2,604286,3,1171000,13969.67,68,59,6,3,0.87,1138.08,0,0.0,-1,1,0,1,1,0,0,0,5,1
1159,46,0,1,1.13,2,2,330286,2,570000,12752.0,59,50,4,5,0.85,1080.74,3,57641.67,422,1,0,0,0,0,0,0,2,1
1160,55,0,0,1.88,1,1,196285,3,829000,8974.33,46,39,3,4,0.85,750.94,3,79428.0,665,0,0,1,0,1,0,0,4,0
1161,43,1,1,3.34,0,5,141716,3,790000,9061.33,99,71,13,15,0.72,775.14,1,43212.0,774,1,1,0,0,0,0,0,3,1
1162,49,1,1,1.24,1,1,283729,1,150000,9883.0,25,21,3,1,0.84,792.75,2,105820.5,1217,1,0,0,0,0,0,0,2,1
1163,31,0,0,1.59,1,3,813,3,1360000,12986.67,41,30,6,5,0.73,1064.55,1,156077.0,231,1,0,1,1,0,0,0,2,1
1164,26,1,0,3.1,1,1,252074,1,465000,13285.0,13,9,2,2,0.69,1150.39,0,0.0,-1,0,0,0,1,0,0,0,3,1
1165,38,1,0,2.37,2,3,49735,1,430000,7609.0,36,30,3,3,0.83,598.74,2,112869.0,527,1,0,0,0,0,0,0,2,0
1166,46,1,0,2.45,1,2,183558,1,380000,7242.0,14,10,2,2,0.71,574.42,0,0.0,-1,1,0,0,0,0,0,0,2,1
1167,41,1,1,2.44,2,2,150228,1,320000,7623.0,25,19,3,3,0.76,633.76,0,0.0,-1,0,1,0,0,0,0,0,5,0
1168,69,1,1,1.74,1,1,334802,1,280000,10847.0,37,27,7,3,0.73,894.28,2,147033.5,1070,0,1,0,0,0,0,0,4,1
1169,69,0,1,1.46,0,2,340927,2,970000,12178.5,35,28,4,3,0.8,1056.17,0,0.0,-1,1,0,0,1,0,0,0,3,1
1170,50,1,1,1.5,1,2,427122,3,960000,9861.67,84,71,5,8,0.85,774.28,3,208245.67,54,0,1,1,0,0,0,0,4,0
1171,46,1,0,3.93,0,1,316927,1,77000,7599.0,29,27,2,0,0.93,600.51,0,0.0,-1,0,0,0,0,1,0,0,6,0
1172,38,1,0,3.1,0,2,396252,1,360000,11057.0,37,28,5,4,0.76,910.02,2,142838.0,1409,1,0,0,0,0,0,0,2,1
1173,35,0,0,3.59,2,3,13290,3,610000,12066.33,51,38,7,6,0.75,1036.0,0,0.0,-1,1,0,0,1,0,0,0,2,1
1174,41,0,0,2.14,0,1,249080,1,328000,6740.0,28,17,6,5,0.61,543.28,0,0.0,-1,0,1,0,0,0,0,0,4,1
1175,64,1,1,3.87,1,2,143940,2,664000,9911.0,50,32,10,8,0.64,828.16,2,155083.0,670,1,0,1,0,0,0,0,4,1
1176,26,1,0,0.53,2,1,154262,2,444000,9934.0,62,47,9,6,0.76,846.65,4,103572.75,449,0,1,0,0,1,0,0,4,0
1177,59,0,0,0.89,0,1,220109,3,1415000,13377.67,51,42,4,5,0.82,1182.52,5,86554.0,359,1,0,0,1,0,0,0,3,1
1178,46,1,0,3.18,0,1,98546,2,490000,9629.5,50,37,8,5,0.74,743.29,1,173627.0,1024,1,0,0,0,0,0,0,2,1
1179,52,0,0,1.93,2,2,457298,3,700000,9558.67,71,57,10,4,0.8,776.36,3,84653.33,162,0,1,1,0,0,0,0,4,1
1180,60,1,1,4.86,2,1,248837,3,1470000,12540.33,55,47,3,5,0.85,1022.11,3,161445.67,129,1,0,1,1,0,0,0,6,0
1181,69,1,1,2.98,4,2,471547,2,540000,11355.5,62,52,4,6,0.84,952.65,3,92172.67,981,1,0,1,0,0,0,0,4,1
1182,53,1,1,0.81,3,2,169923,3,1114000,7459.33,54,41,4,9,0.76,580.5,6,147841.17,171,1,1,0,0,0,0,0,3,1
1183,42,0,1,1.17,2,2,279479,1,112000,8450.0,25,20,2,3,0.8,671.4,0,0.0,-1,0,1,0,0,0,0,0,6,0
1184,70,1,1,4.37,1,1,160747,1,192000,7597.0,13,12,1,0,0.92,649.51,0,0.0,-1,0,1,0,0,0,0,0,5,1
1185,51,1,0,2.91,2,1,314197,3,856000,8143.67,76,66,6,4,0.87,741.54,4,124122.0,61,0,1,1,0,0,0,0,4,1
1186,54,1,1,0.69,3,4,99915,3,951000,10001.0,62,51,6,5,0.82,797.27,3,178764.67,259,0,1,0,1,0,0,0,3,1
1187,39,0,0,3.3,3,1,87598,1,140000,10868.0,13,12,1,0,0.92,882.27,0,0.0,-1,1,0,0,0,0,0,0,2,0
1188,45,0,0,1.09,0,3,57543,3,1028000,9319.67,49,41,6,2,0.84,840.32,2,109341.0,663,1,1,1,0,0,0,0,4,0
1189,66,1,0,2.21,3,1,130997,2,864000,14057.5,16,9,4,3,0.56,967.8,3,195341.0,144,0,1,0,1,0,0,0,1,0
1190,36,1,0,0.73,2,1,99517,1,220000,7856.0,13,11,2,0,0.85,691.09,1,127492.0,1086,1,0,0,0,0,0,0,2,1
1191,39,0,1,3.15,1,4,85526,1,308000,4145.0,25,19,3,3,0.76,320.03,1,108725.0,1135,0,0,0,0,1,0,0,2,1
1192,60,0,0,1.63,0,2,171035,3,1054000,9584.0,98,85,6,7,0.87,822.4,3,138516.33,409,1,0,1,0,0,0,0,4,1
1193,66,0,1,4.49,2,2,430033,1,630000,13546.0,5,5,0,0,1.0,1110.57,3,186144.0,35,0,0,0,1,0,0,0,3,1
1194,67,1,0,4.45,6,1,228185,1,255000,16965.0,37,30,1,6,0.81,1416.61,0,0.0,-1,0,0,0,1,0,0,0,3,1
1195,49,1,0,2.99,2,1,341447,3,1074000,12440.67,35,31,3,1,0.89,1025.48,4,136985.0,179,1,0,1,1,0,0,0,2,0
1196,53,0,1,1.5,0,2,97869,3,1293000,13072.33,45,35,3,7,0.78,1067.35,2,196579.5,172,0,0,1,1,0,0,0,7,1
1197,56,1,1,4.08,1,1,293599,3,765000,7521.0,71,62,3,6,0.87,644.89,6,96954.5,85,1,0,0,0,0,1,0,7,0
1198,52,1,0,3.53,2,4,66910,1,120000,11685.0,9,6,1,2,0.67,988.32,0,0.0,-1,1,0,0,0,0,0,0,3,1
1199,62,0,1,1.3,1,4,238701,2,390000,11113.5,33,23,5,5,0.7,916.63,2,41395.0,24,1,1,0,0,0,0,0,3,0
1200,62,1,1,4.15,1,3,21651,3,1160000,9786.0,99,80,13,6,0.81,874.53,1,50421.0,1320,1,0,0,1,0,1,0,3,0
